pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry
EWU_EWL,EWU,EWL,EUROPE,LONG,2011-05-03,2011-05-20,13,-2.93866501196685,-1.64140196141111,1.0519786717793544,6.81761841862078,-18.55842549313089,max_holding,52708.25872681196
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2011-05-03,2011-06-09,26,2.8097045150971622,0.7461998184545484,0.7513838308993663,13.162862933816777,-1.5715020287422306,max_holding,52708.25872681196
EWS_EWT,EWS,EWT,ASIA_DEV,SHORT,2012-04-20,2012-05-14,16,2.940358586976749,0.4436729546809577,0.773678206914459,8.231161658733956,279.2424785035677,max_holding,52770.11350270751
VHT_IBB,VHT,IBB,HEALTHCARE,LONG,2012-05-11,2012-05-30,12,-2.9841276339550222,-1.9096615696742867,0.7738057543911686,6.329413460905554,-169.50370557571262,max_holding,52770.11350270751
XLV_IBB,XLV,IBB,HEALTHCARE,LONG,2012-05-15,2012-06-06,15,-2.8217023220180915,-1.2143963475881459,0.7012273930524507,7.705794225704298,33.873567085232885,max_holding,53049.355981211076
EWT_EWY,EWT,EWY,ASIA_DEV,SHORT,2013-04-19,2013-05-06,11,3.180392178670538,1.657968562967585,0.8963190975894659,5.861134508198013,87.01570144623086,max_holding,52913.725842720596
EWI_EWP,EWI,EWP,EUROPE,SHORT,2013-05-20,2013-06-12,16,2.811290785785586,0.18760066688745403,0.7744935244718194,8.965892917483725,560.8391775762565,convergence,53000.74154416683
XOP_OIH,XOP,OIH,ENERGY,SHORT,2014-04-17,2014-05-07,13,3.0111599862335607,-0.10713502089858172,1.1127426498537238,8.015689327240782,441.647874589198,convergence,53561.580721743085
XLI_IYT,XLI,IYT,INDUSTRIALS,LONG,2014-05-28,2014-06-23,18,-2.849014008651337,-1.1593103721353315,1.0821584858549418,9.000086044263076,3.3461255081262307,max_holding,54003.22859633228
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2016-06-14,2016-06-22,6,-3.1261852953675877,-0.2545667058487045,0.8742229020130766,5.348316557882564,108.34256240948909,convergence,54006.57472184041
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2016-06-24,2016-07-11,10,-3.4586012460961744,-1.6974237400770746,0.8742229020130766,5.348316557882564,-34.11465886220898,max_holding,54114.917284249896
EWJ_DXJ,EWJ,DXJ,ASIA_DEV,SHORT,2016-06-27,2016-07-14,12,2.9463614153720084,0.9889789685377874,0.7525620687965349,6.271514300868031,151.0769600824269,max_holding,54114.917284249896
EZU_EWU,EZU,EWU,EUROPE,LONG,2016-06-24,2016-07-15,14,-2.894576641191352,-0.5343061756741428,0.7586753903944565,7.319257887691719,237.2580105077338,max_holding,54114.917284249896
VGK_EWL,VGK,EWL,EUROPE,SHORT,2017-04-24,2017-05-16,16,3.3950309799082063,1.3832577719175683,0.9800037833216716,8.36580072509764,7.587020075298476,max_holding,54469.13759597785
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-05-04,2017-05-17,9,-3.10628199008447,-0.2983363431479659,0.9584799510355139,5.1116811968892835,49.77060299004219,convergence,54469.13759597785
EWU_EWQ,EWU,EWQ,EUROPE,LONG,2017-04-24,2017-05-22,20,-3.1907117756009913,-0.6253796958685592,0.8056087812012407,10.20582791963779,136.8320465559091,max_holding,54469.13759597785
DBC_USO,DBC,USO,COMMODITIES,SHORT,2017-06-21,2017-07-25,23,3.0735009111450924,0.053132323366381504,0.674650284836645,13.500789320641603,290.22156843043615,convergence,54663.3272655991
DBC_USO,DBC,USO,COMMODITIES,SHORT,2017-08-31,2017-09-26,17,3.036158257226735,0.012652931352615368,0.674650284836645,13.500789320641603,495.71175292552334,convergence,54953.54883402954
EWI_EWN,EWI,EWN,EUROPE,SHORT,2018-04-19,2018-05-16,19,3.5214506117635644,-0.14126143682015163,1.1216779862158588,11.927783998968724,237.34385038173522,convergence,55449.26058695507
FEZ_EWI,FEZ,EWI,EUROPE,SHORT,2018-05-18,2018-06-27,27,3.121591078336253,0.545326437595595,0.727583727545453,13.963463785130516,1.228501691025322,max_holding,55686.604437336806
EWI_EWN,EWI,EWN,EUROPE,LONG,2018-05-29,2018-06-29,23,-3.300892351850905,-0.8168005833661631,1.1216779862158588,11.927783998968724,278.42430690060365,max_holding,55686.604437336806
EZU_EWI,EZU,EWI,EUROPE,SHORT,2018-05-21,2018-07-02,29,2.809605229898981,0.5811732855646861,0.7748578899469161,14.804128689550003,-18.416864232636755,max_holding,55686.604437336806
SCHV_DVY,SCHV,DVY,US_VALUE,LONG,2018-06-27,2018-07-16,12,-2.9233668096124847,-0.010448757599955096,1.1468147551330026,6.663542817733871,204.71709201012644,convergence,55687.83293902783
IJR_VBK,IJR,VBK,US_SMALL,LONG,2019-06-07,2019-06-25,12,-3.062524501764661,-1.510640727655865,1.081618948200894,6.418177738263386,-97.98633551191571,max_holding,56152.55747370592
KRE_IAI,KRE,IAI,FINANCIALS,LONG,2019-06-10,2019-06-28,14,-2.807860539513621,-0.5970427273287544,1.4884903085455372,7.182875906431372,475.6339265259982,max_holding,56152.55747370592
RSP_OEF,RSP,OEF,US_BROAD,SHORT,2020-06-05,2020-06-24,13,2.9663784211031023,-0.029572406045796452,0.7971598639449516,8.804754669507204,1183.2249013170497,convergence,56530.20506472
LQD_IGIB,LQD,IGIB,BONDS_CORP,SHORT,2021-06-17,2021-07-02,11,3.1788437475711815,1.8039679798837411,1.0931130284642228,5.827794897848419,-58.41415156440359,max_holding,57713.42996603705
LQD_VCIT,LQD,VCIT,BONDS_CORP,SHORT,2021-06-17,2021-07-02,11,3.06620853642,1.8209150166095294,1.117450960987107,5.677474585783511,-58.14376348390481,max_holding,57713.42996603705
FEZ_EWL,FEZ,EWL,EUROPE,LONG,2021-06-08,2021-07-12,23,-2.856331179564543,-1.6900139365101237,1.4725819914802465,11.578453031051968,-609.0007190072192,max_holding,57713.42996603705
FEZ_EWL,FEZ,EWL,EUROPE,SHORT,2021-09-27,2021-10-21,18,2.9434203108496027,0.02152315124252582,1.4725819914802465,11.578453031051968,581.6315676816348,convergence,56987.87133198153
VB_VBR,VB,VBR,US_SMALL,LONG,2022-05-09,2022-06-01,16,-3.582567214164206,-0.9660420060593603,0.6251582954188801,8.352385325148056,307.98420543037753,max_holding,57569.502899663166
IWM_IJR,IWM,IJR,US_SMALL,LONG,2022-05-09,2022-06-02,17,-3.5598834825326717,-0.5584976111931484,0.6188830885873863,8.839427546194111,601.693072155763,max_holding,57569.502899663166
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-06-10,2022-06-17,5,2.8638462139860343,0.14049407009974155,0.8842583660989938,6.288075854728337,308.56701722648074,convergence,58479.18017724931
EWQ_EWI,EWQ,EWI,EUROPE,SHORT,2022-06-10,2022-07-07,17,3.401739730004404,2.0225494490081553,1.3042840827766695,8.790165837520773,-443.6103106408041,max_holding,58479.18017724931
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-06-30,2022-07-14,9,2.8910950880808253,2.9797548122361683,0.8842583660989938,6.288075854728337,-441.06608100057036,stop_loss_time,58787.74719447579
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-07-14,2022-08-01,12,2.9797548122361683,0.9495465794452501,0.8842583660989938,6.288075854728337,248.7587285557744,max_holding,57903.070802834416
EWQ_EWI,EWQ,EWI,EUROPE,SHORT,2022-07-14,2022-08-08,17,3.059394361077217,0.7808308389926705,1.3042840827766695,8.790165837520773,592.4153201285426,max_holding,57903.070802834416
EWJ_EWS,EWJ,EWS,ASIA_DEV,SHORT,2023-05-16,2023-06-13,19,2.835135801461418,1.9231003956294181,1.1065781060442081,9.846141690221737,-805.8334183346442,max_holding,58744.244851518735
EZU_EWU,EZU,EWU,EUROPE,SHORT,2023-06-28,2023-07-20,15,2.801140622702691,-0.08806117100355254,1.3642039164699207,12.919627311750506,214.3397894367706,convergence,57938.41143318409
EZU_EWU,EZU,EWU,EUROPE,LONG,2023-09-14,2023-10-19,25,-3.158952833267932,-1.2310746998157593,1.3642039164699207,12.919627311750506,-158.73008929010436,max_holding,58152.751222620864
EWG_EWU,EWG,EWU,EUROPE,LONG,2024-04-25,2024-05-22,19,-2.844780806910894,-1.6352713239914927,1.4635569412331086,9.651924103805094,-494.97566082513765,max_holding,57994.02113333076
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2024-06-04,2024-06-14,8,-3.4314238744084657,-4.0919026578502695,0.9673024836805407,7.301731784316772,-301.71860632315884,stop_loss_time,57499.04547250562
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2024-06-14,2024-07-08,14,-4.0919026578502695,-1.1861627494560445,0.9673024836805407,7.301731784316772,129.20065083237785,max_holding,57197.32686618246
FEZ_EWL,FEZ,EWL,EUROPE,LONG,2024-06-04,2024-07-09,23,-3.0605144747963964,-1.164485495029645,1.0333708764141127,11.700115328151954,-57.98531546947215,max_holding,57499.04547250562
EZU_EWL,EZU,EWL,EUROPE,LONG,2024-06-11,2024-07-12,21,-3.073494225686452,-0.7939880947087641,0.9413231626074533,10.954683962665209,-24.149718530184742,max_holding,57499.04547250562
EWG_EWN,EWG,EWN,EUROPE,LONG,2024-06-13,2024-07-12,19,-2.9697993124999296,-0.1468774986824404,0.7847371371117219,10.739509118877958,214.87571740381793,convergence,57499.04547250562
