pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-04-12,2010-04-19,5,2.1000879300269197,4.062355999540709,0.7542927071836641,13.220005897924523,-62.042945877622145,stop_loss,50000.0,-203.29430214523677,249.0761938593517,28.03965950012207,17.262577056884766
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-04-19,2010-04-20,1,3.048874070597885,4.754866538581658,0.7542927071836641,13.220005897924523,-66.64674121011893,stop_loss,50000.0,-200.57820855968805,247.05028891086488,28.419353485107425,17.404136657714844
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-08,2010-04-23,11,2.243921793075998,4.131994345654547,0.9871937579496305,6.455806101579485,-115.57524122179896,stop_loss,50000.0,-277.8199816341945,305.25986132951425,18.11324691772461,16.2739315032959
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-04-20,2010-04-29,7,3.998475232562798,4.6152771812313365,0.7542927071836641,13.220005897924523,-39.93438535743532,stop_loss,50000.0,-198.1608601498094,245.73674385209242,28.76603889465332,17.497167587280273
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-04-29,2010-05-03,2,2.8459616971100714,4.127060341950792,0.7542927071836641,13.220005897924523,-77.67894469735513,stop_loss,50000.0,-194.20441410149695,240.34765434190936,29.35207748413086,17.889490127563477
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-05-03,2010-05-04,1,2.106891370551511,-1.2143093042353288,0.959418377596196,5.1524661102392395,97.59311059081207,convergence,50000.0,-342.2725082119959,281.3958374608352,14.910795211791992,17.400558471679688
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-05-03,2010-05-06,3,3.208777084243687,0.016028023459120404,0.7542927071836641,13.220005897924523,151.02166009147666,convergence,50000.0,-194.42310775797384,243.9885267364392,29.319061279296875,17.62253761291504
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-23,2010-05-06,9,2.091540783983833,4.586219826052024,0.9871937579496305,6.455806101579485,-171.01878168822861,stop_loss,50000.0,-274.6610732089571,307.59284702036325,18.321569442749023,16.15049934387207
VGK_EWL,VGK,EWL,EUROPE,SHORT,2010-04-07,2010-05-06,21,2.3236997594674644,-1.4251046144101605,1.1493583890371042,8.273978147465257,100.46552897147785,convergence,50000.0,-166.4787611958661,331.41672623883994,27.946815490722656,16.135120391845703
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-05-06,2010-05-10,2,2.2478274653951873,0.3540791237818952,0.9871937579496305,6.455806101579485,203.769681464408,convergence,50000.0,-319.3866190594699,371.74325364419104,15.755894660949709,13.363465309143066
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2010-05-06,2010-05-10,2,-4.345885476574721,-0.345259127818848,1.1120283439561278,6.150057843900465,244.48213116019798,convergence,50000.0,354.3081702574017,-364.7770123816947,13.363465309143066,14.434064865112305
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-04-06,2010-05-11,25,2.238068938510566,4.093779414029282,1.1513248086480323,8.75111304967419,-216.4937661768582,stop_loss,50000.0,-237.44155323681778,238.57970525264372,19.576601028442383,22.43150329589844
EWG_EWN,EWG,EWN,EUROPE,LONG,2010-05-10,2010-05-12,2,-2.9118600563205344,0.6827216854899039,0.8446926151808566,9.236098412019087,92.94395036264761,convergence,50000.0,387.1482887624486,-326.74552702002313,14.002276420593262,14.014094352722168
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-05-12,2010-05-18,4,3.049739267490511,4.544547345844215,0.959418377596196,5.1524661102392395,-74.11439542246387,stop_loss,50000.0,-356.8797153700338,296.33387919607316,14.300491333007812,16.523405075073242
EWG_EWN,EWG,EWN,EUROPE,SHORT,2010-05-18,2010-05-19,1,2.1652220865976504,0.4085599948015909,0.8446926151808566,9.236098412019087,40.7737666570317,convergence,50000.0,-398.395716402243,350.7521228423952,13.606966972351074,13.054924964904783
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2010-05-14,2010-05-20,4,-2.2318605986385,-0.44019996698568603,1.1120283439561278,6.150057843900465,128.25151423209243,convergence,50000.0,344.59199350420056,-359.1105019896595,13.740263938903809,14.661824226379396
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-05-18,2010-05-26,6,2.4705891622217573,-0.018762977784513992,0.959418377596196,5.1524661102392395,132.57841351049655,convergence,50000.0,-375.06927788872616,315.82397263657276,13.606966972351074,15.503714561462402
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-05-11,2010-06-02,15,2.4310538884608452,0.30539328430701707,1.1513248086480323,8.75111304967419,146.80631111568076,convergence,50000.0,-235.62175801140302,245.96637117183695,19.727798461914062,21.757858276367188
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-04-06,2010-06-07,43,2.0348465939337768,1.038615992015606,1.0479223703362872,14.580256609700431,70.2262206894915,max_holding,50000.0,-200.07246418412575,228.1167847711112,24.406145095825195,22.43150329589844
KBE_IAI,KBE,IAI,FINANCIALS,LONG,2010-06-04,2010-06-08,2,-2.059915792759052,-0.26076847653390633,1.1513248086480323,8.75111304967419,89.59467989207715,convergence,50000.0,272.7518611519918,-265.83278188633653,17.042224884033203,20.131834030151367
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-06-04,2010-06-11,5,2.2769560539799296,0.3148677984379448,0.9871937579496305,6.455806101579485,126.83539226563138,convergence,50000.0,-331.37808588516157,389.3461180966012,15.185741424560549,12.759284973144531
