direction,entry_date,exit_date,entry_z,exit_z,entry_spread,exit_spread,hedge_ratio,pnl,exit_reason,trading_year,leg_x,leg_y
SHORT,2008-10-13,2008-10-31,2.1425890098070113,0.17283168706580576,-4.736442232667934,-4.874346729205474,1.9532388381593093,369.5823224505236,convergence,2008,EWS,IWF
LONG,2008-07-17,2008-11-04,-2.3218089953552066,0.06531027134849826,1.7979296835346004,1.6448596974661756,0.47153387558347665,-929.6895190231687,convergence,2008,EWJ,IWN
LONG,2008-10-02,2008-11-10,-2.5388173053103205,-0.4160718981592944,-0.043617553266174,-0.026775495238838154,1.0588096128089248,53.699503172114106,convergence,2008,VAW,VGT
SHORT,2008-09-19,2008-11-20,3.1750566291802578,0.39228015054409,-0.8782087619595993,-0.8343514068921571,1.3144611839974327,-314.692457515069,convergence,2008,KBE,XLY
SHORT,2008-11-06,2008-12-03,2.1517536737267706,0.2792462954299986,-3.2395473102417043,-3.319164076347589,1.7157581796840167,226.6943949529234,convergence,2008,EWC,VGT
LONG,2008-10-16,2008-12-05,-3.0863871986698745,-0.3971539415965433,0.3629650661959021,0.30557242023460773,0.5528650425241901,-365.6628256707858,convergence,2008,XLB,XOP
LONG,2008-11-10,2008-12-08,-2.053406803463392,-0.47780191158217805,1.7272616166953234,1.7455792179941365,0.49787315733701715,93.6527083510928,convergence,2008,VGT,XLE
SHORT,2008-11-06,2008-12-08,2.0154612214019108,0.35609355959633465,-2.1130050619048304,-2.1298954117708133,1.7318176666089553,39.194552195034255,convergence,2008,VDE,VGT
LONG,2008-10-29,2008-12-12,-2.539909485822285,-0.3534044273389992,0.10258457398606069,0.1173080236780284,1.0800146136352935,48.51100461610285,convergence,2008,IWO,VV
SHORT,2008-10-29,2008-12-17,2.1587683368656228,0.30268202193632837,0.38918187975425544,0.38466596011549603,0.900817474222034,3.6706791343081484,convergence,2008,IWD,VB
LONG,2008-08-04,2008-12-19,-2.537064648573999,-0.2573442053455302,-1.6389578856369718,-1.786986426341643,1.3201258579214286,-405.9556958395302,convergence,2008,IWP,VIG
LONG,2008-11-20,2008-12-26,-2.276952256858754,-0.4190834103471044,7.012688579909559,7.269087964963392,-1.6021933385435283,135.6274663880933,convergence,2008,KRE,XLP
LONG,2008-10-09,2008-12-31,-2.378624438776225,-0.8171905592138399,1.9254121691352903,1.8818600648302661,0.5014994252169509,-300.2401620964767,period_end,2008,QQQ,VWO
SHORT,2008-12-22,2008-12-31,2.00710347104221,1.3584942647046068,-1.6731556353493973,-1.6888122601621631,1.3311553128410503,48.29355194820162,period_end,2008,EWS,XLB
LONG,2008-10-10,2008-12-31,-2.461051734323593,-0.6200266872054533,2.302677904211222,2.2265214410469376,0.4236293408510059,-534.5007727443431,period_end,2008,VGT,VWO
SHORT,2008-12-16,2008-12-31,2.0992891309702673,1.7145211153379643,1.697178399266858,1.6931116078939434,0.47153387558347665,9.050537851255601,period_end,2008,EWJ,IWN
LONG,2008-12-11,2008-12-31,-2.1735829823124324,-1.4152427070900904,-1.0105006244574697,-1.017790809819218,1.3144611839974327,-52.12062535847633,period_end,2008,KBE,XLY
LONG,2009-04-01,2009-04-15,-2.136616754108105,-0.11647119868782499,-1.1099514291667272,-1.0689037268448023,1.4109000387850956,160.95283151200164,convergence,2009,EWC,XLK
SHORT,2009-03-31,2009-05-04,2.217837851432145,0.44595564208778377,1.3858041377418608,1.3734873673919312,0.3790322012905139,224.96709755089833,convergence,2009,XLK,XME
LONG,2009-04-22,2009-05-12,-2.0117369832662644,-0.4566265635186914,-2.1161424595754674,-2.0510080358742386,1.2760186334548351,309.15369470867404,convergence,2009,EWN,VIS
LONG,2009-04-13,2009-05-12,-2.0718521125370652,-0.2156002986450201,-0.10337174816298944,-0.09262419250373144,0.7438298759332715,35.84139015491601,convergence,2009,XLE,XOP
SHORT,2009-05-08,2009-05-15,2.9422749505666332,0.18096772913851603,-1.3827719506688103,-1.434343428604845,1.0211952526525059,224.64904142240817,convergence,2009,IJH,VGT
LONG,2009-05-08,2009-05-27,-2.6015448391914844,0.3756344850980047,1.2367659610044868,1.2761660821908611,0.7804119585580246,199.45251628526395,convergence,2009,VGT,XLB
SHORT,2009-05-08,2009-05-27,3.19143874596499,0.21156422622748125,0.9528882556958891,0.9059083737071774,1.0360382123675367,207.7134106854909,convergence,2009,MDY,QQQ
LONG,2009-05-05,2009-05-27,-2.0570927211218026,-0.24121406944176466,1.0339627203817372,1.0477794228002613,0.6673116304298335,61.276936308984695,convergence,2009,IWF,VAW
SHORT,2009-05-07,2009-06-15,2.5592035219843123,0.3637023443061103,-1.0163954507211486,-1.0218077766973908,1.4109000387850956,-1.0433604360873652,convergence,2009,EWC,XLK
LONG,2009-06-02,2009-06-17,-2.2225001745537227,-0.49143079250518995,-3.204801958814173,-3.162926021261383,1.8555508505659786,123.59096960947242,convergence,2009,EWY,IWD
SHORT,2009-05-18,2009-06-18,2.0807594856592004,0.44558237785184307,-2.8935524248097977,-2.9048742495730555,1.4083258116295536,27.414715474569856,convergence,2009,EWH,VOX
LONG,2009-05-20,2009-06-18,-2.0952377944670832,-0.17947077016950067,1.8544795347524026,1.8843675517384233,0.5522642460886468,174.28988980216963,convergence,2009,VOX,VWO
SHORT,2009-06-01,2009-06-23,2.09726246987649,0.460331829447082,2.650839342030765,2.647119387934368,0.4332428747189797,13.080063873772314,convergence,2009,DIA,EWY
SHORT,2009-06-09,2009-06-24,2.053667471974522,-0.045211341975621155,2.909956377354583,2.872131528683867,0.5059100864204301,224.1064623980432,convergence,2009,DIA,EWT
SHORT,2009-06-09,2009-07-02,2.3781407605628315,0.10776029855878475,0.7350044394403834,0.6804204002237475,0.7942286914187385,276.36239111165685,convergence,2009,EWQ,EWT
SHORT,2009-06-01,2009-07-06,2.0395203663144725,-0.3346725360161511,-0.7223729162869432,-0.7567941237529618,0.8461498463865822,159.48264514343228,convergence,2009,EWA,EWY
LONG,2009-05-26,2009-07-06,-2.6758136246120836,-0.3148826429226631,-2.342723144097702,-2.32424872018119,1.6932994091636644,49.72095211549457,convergence,2009,EWY,VPL
SHORT,2009-05-08,2009-07-09,2.1901878636644336,0.4937557634674838,2.0823806086503795,2.061270933103897,0.43714672767999746,146.4755317058966,convergence,2009,SDY,XHB
SHORT,2009-07-07,2009-07-13,2.5022332455693745,0.4158487433603022,-3.064635191291239,-3.1337948151269077,1.8555508505659786,222.27841761446984,convergence,2009,EWY,IWD
SHORT,2009-06-26,2009-07-14,2.061550851259973,0.40629195111034133,-0.06338782113140518,-0.0844539876749657,0.7438298759332715,97.90152255218364,convergence,2009,XLE,XOP
SHORT,2009-06-18,2009-07-27,2.3194320273452127,0.4371617204297068,1.0763493247839526,1.0771166610527136,0.6673116304298335,-18.14009871740087,convergence,2009,IWF,VAW
SHORT,2009-07-07,2009-07-28,2.0201287763487876,0.37955144502339117,-1.9627559156396406,-2.0070955505449612,1.2760186334548351,189.2801032883902,convergence,2009,EWN,VIS
LONG,2009-06-17,2009-08-03,-2.303107533253537,-0.363101306995052,-1.4715437883592832,-1.469893590830715,1.0211952526525059,-11.30947546653428,convergence,2009,IJH,VGT
SHORT,2009-06-17,2009-08-03,2.4584693931144583,0.264997013302696,1.3241678429984178,1.3190061534727149,0.7804119585580246,23.243203603413562,convergence,2009,VGT,XLB
LONG,2009-06-22,2009-08-03,-2.0127756001341934,-0.3783225597052562,0.8786755690092112,0.8833701349406513,1.0360382123675367,6.793248708684022,convergence,2009,MDY,QQQ
LONG,2009-08-06,2009-08-25,-2.1219302556384507,-0.30632611594794146,1.8245616952353343,1.8462487920316175,0.5522642460886468,121.50269142755029,convergence,2009,VOX,VWO
SHORT,2009-08-21,2009-09-02,2.140112469613544,0.4780072152545416,2.9687398023881117,2.9269837593609065,0.5059100864204301,257.735731115062,convergence,2009,DIA,EWT
SHORT,2009-07-15,2009-09-03,2.1222907097432975,0.45413206346213614,1.4208100510493582,1.4330395804902403,0.3790322012905139,-98.8985547648747,convergence,2009,XLK,XME
SHORT,2009-08-05,2009-09-03,2.098432417860625,0.39757290702453396,0.7634682518834939,0.7429977477531029,0.7942286914187385,97.64392153783723,convergence,2009,EWQ,EWT
SHORT,2009-09-16,2009-09-24,2.046405590020591,0.25292407015804447,-1.4339635493177982,-1.4609520422522424,1.0211952526525059,111.05062588879544,convergence,2009,IJH,VGT
SHORT,2009-08-03,2009-09-25,2.1083587568391344,0.4551638321321458,-0.09087664382196126,-0.07659394967696054,0.7623128586813853,-103.79559112256429,convergence,2009,IYT,QQQ
SHORT,2009-08-04,2009-09-25,2.090825730177771,0.4456374815753378,-0.17071406596682825,-0.16252125670993145,0.7520559250738044,-67.89323816328147,convergence,2009,IYT,VGT
LONG,2009-08-03,2009-09-25,-2.5202270566961755,-0.22077442376717824,0.9109757049757139,0.907078842032981,1.1813853636198064,-38.24270879208554,convergence,2009,IWO,IYT
SHORT,2009-09-28,2009-10-02,2.0142177935941277,0.3488548871854533,1.8767760976840235,1.852024127786273,0.5522642460886468,136.39539097964507,convergence,2009,VOX,VWO
LONG,2009-09-28,2009-10-05,-2.0329717573870076,-0.3037110492007611,-1.101913154859079,-1.076604034743918,1.4109000387850956,83.61654504942307,convergence,2009,EWC,XLK
SHORT,2009-10-01,2009-10-07,2.0534510496822405,0.2832313628097492,-2.2753067831723652,-2.3194271082214843,1.6932994091636644,145.34505684021406,convergence,2009,EWY,VPL
LONG,2009-10-01,2009-10-09,-2.010627595670016,-0.44770377201702605,-0.10333573877676816,-0.09431451310355365,0.7438298759332715,30.391959385766214,convergence,2009,XLE,XOP
LONG,2009-09-24,2009-10-20,-2.3106560469083304,0.10322381230379611,-2.905231172988532,-2.843334825814876,1.4083258116295536,247.32444470964106,convergence,2009,EWH,VOX
LONG,2009-10-16,2009-10-26,-2.0337567500154705,-0.11520476606943014,-3.26695684870066,-3.220917291460697,1.8555508505659786,138.8501454805747,convergence,2009,EWY,IWD
SHORT,2009-10-07,2009-11-03,2.3012432902670605,0.2816251280532168,-1.961253872249166,-1.9772094334672343,1.2760186334548351,48.390880088031906,convergence,2009,EWN,VIS
LONG,2009-10-23,2009-11-03,-2.054375568012128,-0.39075030798527605,-0.11060925752774775,-0.08534885221070354,0.7623128586813853,119.59095649167762,convergence,2009,IYT,QQQ
LONG,2009-10-23,2009-11-11,-2.1740450573867727,-0.08247597295954824,-0.1997908461813851,-0.16894414581861117,0.7520559250738044,161.00867658576436,convergence,2009,IYT,VGT
SHORT,2009-10-07,2009-11-20,2.4331447187988013,0.378787332253245,-0.6070003668789461,-0.5947005563433314,0.8461498463865822,-88.28721908424356,convergence,2009,EWA,EWY
SHORT,2009-10-23,2009-11-20,2.001388801586464,0.497782906775758,1.095633857744371,1.0951633169145896,0.6673116304298335,-16.739399371060305,convergence,2009,IWF,VAW
LONG,2009-10-26,2009-11-23,-2.2618660550052465,-0.3876251827191307,1.8035594815737763,1.82433723103407,0.5522642460886468,116.38513698914116,convergence,2009,VOX,VWO
SHORT,2009-11-20,2009-11-30,2.198886118062632,-0.45369202953153664,-2.2618877482453175,-2.3275875692417842,1.6932994091636644,222.25026564804057,convergence,2009,EWY,VPL
LONG,2009-10-26,2009-12-02,-2.6967575580628664,-0.48274421888475444,-1.1176142638814461,-1.112129396994364,1.4109000387850956,5.705487335248797,convergence,2009,EWC,XLK
SHORT,2009-11-05,2009-12-08,2.313340203311779,0.47237970434081317,-0.0678587970041975,-0.06329809166081857,0.7438298759332715,-42.33471123816135,convergence,2009,XLE,XOP
LONG,2009-11-11,2009-12-11,-2.206665108549326,-0.46116241812750786,0.8810849853212925,0.8834791380267375,1.0360382123675367,-8.225771080649764,convergence,2009,MDY,QQQ
LONG,2009-11-04,2009-12-14,-2.313482274637807,-0.45325595862183116,-1.4833682224434876,-1.4833938056232228,1.0211952526525059,-20.600083558292834,convergence,2009,IJH,VGT
SHORT,2009-12-16,2009-12-28,2.0140477637136778,0.27967655629151617,-0.03247076471817101,-0.06887747854732584,0.7623128586813853,190.38416913921208,convergence,2009,IYT,QQQ
SHORT,2009-11-23,2009-12-30,2.260401606863138,0.49670225892268227,2.9984683022377467,2.987073933921948,0.5059100864204301,58.403049430008934,convergence,2009,DIA,EWT
SHORT,2009-10-16,2009-12-31,2.5018329713280445,0.3319754750523791,2.7042086176335536,2.735847896622314,0.4332428747189797,-247.1171770678054,convergence,2009,DIA,EWY
SHORT,2009-10-23,2009-12-31,2.3180324389698965,1.64109379710587,1.4649557410991751,1.505370984167631,0.3790322012905139,-322.9052761625507,period_end,2009,XLK,XME
LONG,2009-12-18,2009-12-31,-2.0837410108439487,-1.5685823441700057,-2.947701594736519,-2.958141078662676,1.4083258116295536,-64.11598246079178,period_end,2009,EWH,VOX
LONG,2009-12-09,2009-12-31,-2.042181055308895,-0.9815122050019414,-2.033972619624938,-2.024549241665715,1.2760186334548351,22.230920720499043,period_end,2009,EWN,VIS
SHORT,2009-12-18,2009-12-31,2.396204429031355,1.761233157416472,1.3956899548965138,1.3974650998927989,0.7804119585580246,-30.04128868463973,period_end,2009,VGT,XLB
SHORT,2009-12-21,2009-12-31,2.1695919074408088,1.4079636147399732,1.898485027917686,1.8900105900190807,0.5522642460886468,36.27586725697903,period_end,2009,VOX,VWO
SHORT,2009-09-14,2009-12-31,2.751586675019212,0.7357626480514062,2.091300969717323,2.1714307024487485,0.43714672767999746,-595.6629597931636,period_end,2009,SDY,XHB
LONG,2009-12-30,2009-12-31,-2.0984027491510955,-3.07002097053605,0.7473263637908723,0.7269314416538273,0.7942286914187385,-133.61466833988547,period_end,2009,EWQ,EWT
SHORT,2010-04-01,2010-04-14,2.4110566397036552,0.36366946018081237,1.6902806663581833,1.6775648342782246,0.6864056850035315,58.31265243429333,convergence,2010,DIA,VGT
SHORT,2010-04-06,2010-04-16,2.030470048952172,0.28766175778507513,0.6033157827425462,0.5872582642303414,0.6933121247160281,75.78629691915671,convergence,2010,DVY,VGT
LONG,2010-04-27,2010-04-28,-2.1461523890124354,-0.44754343078615577,1.7573921240815527,1.7679674665397336,0.5390182557793906,48.65629175422377,convergence,2010,DVY,XRT
LONG,2010-04-14,2010-05-05,-2.1994425744834016,-0.40337582171443637,0.34267583542850666,0.35043618391563136,0.747664811857118,23.10815302047682,convergence,2010,DVY,VB
LONG,2010-04-16,2010-05-13,-2.0478182752572183,-0.10679674816145825,0.5948567222978194,0.6035209690016097,0.708196095460338,30.05084090981713,convergence,2010,DVY,VCR
LONG,2010-03-31,2010-05-20,-2.304658778230652,-0.2519564874405317,-0.5923060307964834,-0.5902517780752974,0.9589591630276435,-10.079652016650957,convergence,2010,IWP,VIS
SHORT,2010-05-13,2010-05-20,2.4250257922417164,0.4907322200923357,0.45148516485983947,0.4414038115310426,0.7639180783248519,37.17136700743357,convergence,2010,DVY,QQQ
SHORT,2010-04-30,2010-05-20,2.1787779988983202,0.4189627327029447,0.9546513236329335,0.9464188737098205,0.8023851225817635,26.658480017394286,convergence,2010,DVY,XLK
LONG,2010-04-23,2010-05-20,-2.079859717137014,-0.43740823954830127,0.0909213889404814,0.09179741074980141,0.9520364917280157,-16.838687720159616,convergence,2010,QQQ,VIS
SHORT,2010-04-15,2010-05-21,2.0049849038344414,0.46862717366407264,1.7879701141087532,1.7926819349756622,0.41890317631952423,-17.093223162012464,convergence,2010,DVY,EWZ
LONG,2010-05-20,2010-05-25,-3.519269755148727,-4.133913945682918,1.7471460037612367,1.726559215013144,0.5390182557793906,-155.00773575593107,stop_loss,2010,DVY,XRT
SHORT,2010-04-16,2010-05-25,2.06980359638239,0.27737519829690827,1.0015334807319674,1.010053778374052,0.7204447856073087,-56.29274908921842,convergence,2010,DVY,XLB
SHORT,2010-04-15,2010-05-25,2.0731626100184735,0.16327773840666945,0.5574739955432144,0.5613618565034999,0.6881956954000432,-28.534610282512446,convergence,2010,DVY,VAW
LONG,2010-04-14,2010-05-25,-2.0555804905262662,-0.2797792043961044,-0.3009047517550325,-0.31174956772576623,1.11843572458177,-59.71376988240591,convergence,2010,VAW,VIS
SHORT,2010-04-06,2010-06-01,2.146263888664664,0.4540629813801811,-0.2688913112265987,-0.2631002127712221,0.9429161661924259,-45.36618301322822,convergence,2010,DVY,IWF
SHORT,2010-05-20,2010-06-01,3.4180921896558196,4.2257449304831995,-0.559718787543487,-0.5415879083161053,1.1296196524770485,-106.03834836402388,stop_loss,2010,QQQ,VTI
SHORT,2010-05-05,2010-06-04,2.8638214986243495,0.45464528034417234,-0.38697751144072257,-0.38898804682829136,0.9571375822130417,-9.043692100227133,convergence,2010,DVY,VUG
LONG,2010-06-03,2010-06-07,-2.057736184760127,0.24983593567798518,0.22442393494440926,0.23843526830145745,0.7474947926828378,53.80930836287902,convergence,2010,DVY,VBK
LONG,2010-06-04,2010-06-08,-2.5159485859266084,0.07779211359278812,0.8123329531584536,0.8287966309311288,0.8003319837370373,71.04230557724577,convergence,2010,DVY,IWP
LONG,2010-06-04,2010-06-08,-2.07862476517461,-0.37750602447192816,0.9259070911750618,0.9404954417559965,0.8023851225817635,60.668067927513704,convergence,2010,DVY,XLK
LONG,2010-06-01,2010-06-09,-2.675279951033528,-0.043604478246426326,0.41919758404267604,0.4369944035817932,0.7639180783248519,79.14026934232189,convergence,2010,DVY,QQQ
LONG,2010-05-24,2010-06-10,-2.0790562732000626,0.009251383019632917,1.6671757783924916,1.6774388108422449,0.6864056850035315,41.1843399371278,convergence,2010,DIA,VGT
LONG,2010-05-24,2010-06-10,-3.1846732190088654,-0.41243016766307034,1.5139355875591822,1.5188790491755428,0.7555387612887412,8.27295862006562,convergence,2010,DIA,QQQ
SHORT,2010-05-25,2010-06-10,2.348987175293936,0.47102047441827016,-1.087481390553937,-1.0918610590601148,1.3525214879973477,-1.3658333134795555,convergence,2010,QQQ,VIG
LONG,2010-05-24,2010-06-11,-2.055568970215851,-0.4473071631347178,0.5824343294460266,0.5890354332121426,0.708196095460338,18.87561155831135,convergence,2010,DVY,VCR
LONG,2010-05-25,2010-06-15,-4.133913945682918,0.13247654759063984,1.726559215013144,1.7627005399887317,0.5390182557793906,220.83618320004933,convergence,2010,DVY,XRT
SHORT,2010-06-07,2010-06-21,2.342725966483689,0.38686298181876494,-0.5661149279839051,-0.5831747052284189,0.9589591630276435,73.68243026404491,convergence,2010,IWP,VIS
SHORT,2010-06-21,2010-07-01,2.0096303889198572,-0.21918274267151336,1.7924587363232736,1.7593995493930592,0.5390182557793906,188.00641186479527,convergence,2010,DVY,XRT
SHORT,2010-06-22,2010-07-07,2.0875480073037207,0.1987124678654522,-1.067840694902939,-1.0871429278873808,1.3525214879973477,58.77340611171242,convergence,2010,QQQ,VIG
SHORT,2010-06-01,2010-07-08,4.2257449304831995,0.30505781536505555,-0.5415879083161053,-0.5556071935323805,1.1296196524770485,45.20503031079414,convergence,2010,QQQ,VTI
LONG,2010-07-01,2010-07-13,-2.164144049758429,-0.10818784245266354,1.75038171181349,1.7851513294675128,0.41890317631952423,231.9001974357815,convergence,2010,DVY,EWZ
SHORT,2010-07-09,2010-07-16,2.0162971484004584,0.44830295269169945,0.965385906068021,0.953663142735381,0.8023851225817635,44.685363705135,convergence,2010,DVY,XLK
SHORT,2010-07-20,2010-07-26,2.157190515474078,0.3440796813435823,-0.29109135646574646,-0.31554615538108033,1.11843572458177,100.66395970260558,convergence,2010,VAW,VIS
SHORT,2010-06-29,2010-08-04,2.2757567996488914,0.45827809613735776,-0.35469056942686317,-0.36218252778680293,0.9571375822130417,21.40765225158155,convergence,2010,DVY,VUG
SHORT,2010-06-28,2010-08-05,2.2798585395036146,0.463673351968288,-0.23818738235491832,-0.23819642634418114,0.9429161661924259,-20.091862145321468,convergence,2010,DVY,IWF
SHORT,2010-06-28,2010-08-19,2.118609648505505,0.48156926488420454,0.6188926170357427,0.6282133484506498,0.708196095460338,-75.0573873859947,convergence,2010,DVY,VCR
SHORT,2010-07-08,2010-08-19,2.0670758671420884,0.389834465702886,1.7986036873953006,1.7950966469710623,0.5390182557793906,3.4110515904988077,convergence,2010,DVY,XRT
SHORT,2010-07-07,2010-08-20,2.065212071927403,0.0282967378447987,0.846410123821514,0.8441560939706694,0.8003319837370373,-7.150170336128497,convergence,2010,DVY,IWP
SHORT,2010-07-08,2010-08-20,2.2261217067535117,0.17588682965314567,0.4586132618589036,0.45125236637507093,0.7639180783248519,22.129409354159407,convergence,2010,DVY,QQQ
LONG,2010-08-20,2010-08-24,-2.104564717992385,-0.4796057356198542,0.5639081860506785,0.5792847317709486,0.6881956954000432,69.23264862600345,convergence,2010,DVY,VAW
LONG,2010-08-19,2010-08-25,-2.040265285002618,-0.36760027507669424,1.0121883627633848,1.028666814080105,0.7204447856073087,73.77576705561671,convergence,2010,DVY,XLB
SHORT,2010-06-21,2010-09-13,2.07587610125781,0.4050316781536593,0.25362597756734173,0.2789606799071547,0.7474947926828378,-167.46810468007,convergence,2010,DVY,VBK
SHORT,2010-08-27,2010-09-13,2.076247508894272,0.4165144914084664,-0.3399638003967782,-0.3519450665714756,0.9571375822130417,43.86264088041946,convergence,2010,DVY,VUG
SHORT,2010-08-31,2010-09-14,2.1372690496525024,0.12918740536234444,-0.21374720445580975,-0.22979234260003523,0.9429161661924259,67.60898046558222,convergence,2010,DVY,IWF
SHORT,2010-06-08,2010-09-15,2.2228090939567,0.27910990367213395,0.36354283916973484,0.3931813103532811,0.747664811857118,-199.3417217543383,convergence,2010,DVY,VB
SHORT,2010-07-26,2010-09-15,2.0503348651472977,0.47529746755254526,0.9689092497211487,0.974104850928331,0.8023851225817635,-48.97251629723179,convergence,2010,DVY,XLK
SHORT,2010-07-26,2010-09-16,2.17710210339626,0.4122291120189462,0.624698032972864,0.6341046904308647,0.6933121247160281,-75.45854598822602,convergence,2010,DVY,VGT
SHORT,2010-08-04,2010-09-17,2.439581394356786,0.4197240327177564,1.700129517619759,1.6987002591374032,0.6864056850035315,-11.515075163150373,convergence,2010,DIA,VGT
SHORT,2010-08-12,2010-09-20,2.4515132582601686,0.2945203897142581,-0.2867838235158402,-0.2862110811643408,1.11843572458177,-24.974808183996238,convergence,2010,VAW,VIS
LONG,2010-09-23,2010-10-01,-2.7563820961099603,-0.4934571476014971,0.43321639218325414,0.4532867685703952,0.7639180783248519,95.34438161859867,convergence,2010,DVY,QQQ
SHORT,2010-09-23,2010-10-01,2.693961924959247,0.23625705745618641,-1.0705546492494595,-1.0914426817869254,1.3525214879973477,69.76463235588523,convergence,2010,QQQ,VIG
LONG,2010-09-23,2010-10-06,-2.156274103484421,0.38311549440713033,1.5103308956668346,1.5303345316902264,0.7555387612887412,95.80790121631877,convergence,2010,DIA,QQQ
SHORT,2010-09-23,2010-10-06,2.6724904733591783,-0.12630094662372873,0.13988347104102106,0.10592120141880779,0.9520364917280157,158.9854091837204,convergence,2010,QQQ,VIS
SHORT,2010-09-16,2010-10-06,2.4081786759680552,0.06434385325043128,-0.5369080604791532,-0.546539301037293,1.1296196524770485,26.044479412326098,convergence,2010,QQQ,VTI
SHORT,2010-10-15,2010-11-15,2.443475321405582,0.4001231207966356,-0.5201829045801976,-0.529418514528603,1.1296196524770485,23.896952512327385,convergence,2010,QQQ,VTI
SHORT,2010-10-15,2010-11-19,2.395841128765699,0.43448111381057736,-1.0726958027132536,-1.075027246999372,1.3525214879973477,-10.312564296473184,convergence,2010,QQQ,VIG
SHORT,2010-10-15,2010-11-30,2.397211861131741,0.07125971191114137,0.14213905037249752,0.13317887514786797,0.9520364917280157,26.53439647047392,convergence,2010,QQQ,VIS
LONG,2010-11-16,2010-12-13,-2.6949666686407427,-0.1336109440397439,1.7800352190670554,1.7859728928595702,0.5390182557793906,15.604946249728215,convergence,2010,DVY,XRT
LONG,2010-10-26,2010-12-13,-2.19674852781467,-0.2967904830302992,0.43195262430210546,0.4305614414557959,0.7639180783248519,-29.467512101624337,convergence,2010,DVY,QQQ
LONG,2010-10-26,2010-12-14,-2.6653512896977336,-0.3343611576073619,0.6156577778327792,0.605703899304785,0.708196095460338,-83.663421114285,convergence,2010,DVY,VCR
LONG,2010-10-15,2010-12-14,-2.505618879586271,-0.24491530342798154,1.505516320604964,1.5055795560506873,0.7555387612887412,-21.751737491571323,convergence,2010,DIA,QQQ
LONG,2010-09-23,2010-12-28,-2.040044493679955,-0.46003415254032415,-0.2437292373746529,-0.2699687399717927,0.9429161661924259,-174.3700994566265,convergence,2010,DVY,IWF
LONG,2010-09-23,2010-12-28,-2.234340623417032,-0.4424493398852549,-0.3705284558492905,-0.39941305403373484,0.9571375822130417,-187.985328376554,convergence,2010,DVY,VUG
LONG,2010-10-27,2010-12-31,-2.2500304074510464,-1.0162375318945216,0.25417193249642267,0.21544793212995872,0.7474947926828378,-265.27423825599084,period_end,2010,DVY,VBK
LONG,2010-11-19,2010-12-31,-2.056415015991924,-1.0824087452814823,0.36776403207816566,0.35053288863590426,0.747664811857118,-127.75285680628802,period_end,2010,DVY,VB
LONG,2010-11-30,2010-12-31,-2.314633222318959,-0.788629396136008,0.8029586565577023,0.8066799371853244,0.8003319837370373,-0.499675899289695,period_end,2010,DVY,IWP
SHORT,2010-10-20,2010-12-31,2.068217953935522,0.7355816334050247,1.8021331709906736,1.8317925266643664,0.41890317631952423,-233.98992791614037,period_end,2010,DVY,EWZ
LONG,2010-12-31,2010-12-31,-2.1355609424739748,-2.1355609424739748,-0.552840985727189,-0.552840985727189,1.1296196524770485,-20.0,period_end,2010,QQQ,VTI
SHORT,2011-04-01,2011-04-21,2.260242070444649,0.3457717955471093,0.0011679061206462116,-0.022346379433299646,1.097724134671257,92.30940526283388,convergence,2011,XLI,XLK
SHORT,2011-04-01,2011-04-21,2.2530827531750433,0.28704582802751494,0.5856280598399377,0.5597910616203068,1.1280374478593984,101.55138945177941,convergence,2011,VIS,XLK
SHORT,2011-04-01,2011-04-26,2.1143596983584017,0.48350549710369983,0.4732718431677836,0.4551032256457761,1.0196223038684011,71.01711057771391,convergence,2011,IWS,XLK
SHORT,2011-04-01,2011-04-28,2.0307719702634794,0.21053843674564207,-0.7030697029887603,-0.7292396120647928,1.1357267633876005,104.43333096863432,convergence,2011,IJH,XLK
LONG,2011-04-07,2011-04-29,-2.262147547406956,-0.17283491148934796,1.6248299282868064,1.634884044485598,0.6413262250562084,41.813949376093035,convergence,2011,IWS,XRT
SHORT,2011-04-01,2011-05-03,2.04531237499336,0.18419562425028235,1.5576752525971727,1.533410215999508,1.1299726468996052,95.33226144227676,convergence,2011,MDY,XLK
SHORT,2011-04-01,2011-05-03,2.0621761169218433,0.37264398000116644,-0.2820790526697996,-0.2967742042889574,1.1002925007772948,50.993793943274426,convergence,2011,IWR,XLK
SHORT,2011-04-05,2011-05-04,2.099765862241316,0.3397645061948137,0.6416497874508424,0.62365106041926,0.996600531329643,71.54570173622795,convergence,2011,RSP,XLK
SHORT,2011-04-04,2011-05-05,2.0941458149643366,0.4545480673652926,1.0959599096888182,1.0824510357177424,0.787367524334366,56.31507055386242,convergence,2011,SDY,XLK
LONG,2011-05-13,2011-05-19,-2.218615759286993,-0.48706521352275234,1.6070143207194079,1.6253836002171989,0.6413262250562084,91.75871915882034,convergence,2011,IWS,XRT
SHORT,2011-04-04,2011-06-01,2.1528149999329735,-0.019937919581542785,2.096771056015809,2.092680528446272,0.7883590830943222,2.845710821461509,convergence,2011,DIA,XLK
LONG,2011-06-01,2011-06-09,-2.248203766847729,-0.4587311076813413,-0.03709421810802116,-0.020282697146052797,1.097724134671257,58.59886118774908,convergence,2011,XLI,XLK
LONG,2011-06-01,2011-06-14,-2.151630661144703,-0.2570238853133288,0.543426114904348,0.561243461626479,1.1280374478593984,62.08824820509065,convergence,2011,VIS,XLK
