pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-05,2010-04-16,9,2.25979139191261,4.523375173746297,0.9871937579496305,6.455806101579485,-47.785440942050556,stop_loss,50000.0,-137.1663358981649,149.40912202878982,18.34350204467773,16.62474822998047
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-16,2010-04-27,7,2.27936740123004,4.544740781483117,0.9871937579496305,6.455806101579485,-62.8891479911158,stop_loss,49952.21455905795,-136.8716212856248,151.696759302584,18.36543083190918,16.3583927154541
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-04-30,2010-05-04,2,2.1098642436492803,-1.1316231479594943,0.959418377596196,5.1524661102392395,33.53925706996656,convergence,49889.325411066835,-171.6355749300881,139.94555144102426,14.834507942199709,17.45538330078125
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-04-06,2010-05-11,25,2.238068938510566,4.093779414029282,1.1513248086480323,8.75111304967419,-103.27808745761803,stop_loss,50000.0,-118.72077661840889,119.28985262632186,19.576601028442383,22.43150329589844
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-05-12,2010-05-18,4,2.755172171441979,4.075823542478641,0.959418377596196,5.1524661102392395,-32.078449301163005,stop_loss,49819.586580679184,-177.79599878765546,147.63231351397297,14.300491333007812,16.523405075073242
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-27,2010-05-24,19,2.36067417288825,2.1089855927877283,0.9871937579496305,6.455806101579485,4.255340553103086,max_holding,49889.325411066835,-142.7502201576152,162.26782017889303,17.58695411682129,15.273459434509276
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-05-20,2010-05-25,3,2.050866649843982,0.1313176346463707,0.959418377596196,5.1524661102392395,79.09871861562537,convergence,49787.508131378025,-191.9221086065896,163.84576551503167,13.239397048950195,14.878735542297363
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-05-11,2010-06-02,15,2.4310538884608452,0.30539328430701707,1.1513248086480323,8.75111304967419,77.95457462853055,convergence,49819.586580679184,-117.38578573540934,122.53942924530806,19.727798461914062,21.757858276367188
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-04-06,2010-06-07,43,2.0348465939337768,1.038615992015606,1.0479223703362872,14.580256609700431,39.77383958521617,max_holding,50000.0,-100.03623209206287,114.0583923855556,24.406145095825195,22.43150329589844
KBE_IAI,KBE,IAI,FINANCIALS,LONG,2010-06-04,2010-06-08,2,-2.059915792759052,-0.26076847653390633,1.1513248086480323,8.75111304967419,49.71510055054298,convergence,49948.81676517528,136.2363273504137,-132.7803291261743,17.042224884033203,20.131834030151367
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-06-04,2010-06-11,5,2.101318903233142,0.2589144237531683,0.9871937579496305,6.455806101579485,68.46248318975923,convergence,49948.81676517528,-165.5194329187245,194.47377911039425,15.185741424560549,12.759284973144531
EWG_EWU,EWG,EWU,EUROPE,SHORT,2010-06-21,2010-06-28,5,2.091642031078384,-0.0972213394413886,0.959418377596196,5.1524661102392395,50.230943488649544,convergence,50106.7681885008,-182.1781847407753,152.63599403451914,14.03695297241211,16.073863983154297
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-06-17,2010-06-29,8,2.4522698374553236,4.747498189333877,1.0479223703362872,14.580256609700431,-40.7528068915152,stop_loss,50106.7681885008,-110.43638480970941,126.29012550210503,22.15494728088379,20.30217742919922
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-06-29,2010-07-07,5,2.82416086458738,4.612361617290434,1.0479223703362872,14.580256609700431,-50.723214200288616,stop_loss,50116.246325097934,-117.32161960246863,135.79759414545393,20.858688354492188,18.88435173034668
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-07-07,2010-08-05,21,3.1426175926847075,0.33703008860005745,1.0479223703362872,14.580256609700431,99.88066344535211,convergence,50065.523110897644,-115.54245534434496,136.21958168245405,21.1584415435791,18.80679702758789
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-03-31,2011-04-14,10,2.2081428627873976,4.202061267257803,0.9953879383695512,5.657773271086196,-32.7685919227015,stop_loss,50165.403774342994,-116.87162906629963,77.41474287494967,21.51136016845703,32.325531005859375
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-03-31,2011-04-15,11,-2.6821515492624273,-4.303250992998554,0.8769183308424208,6.088859880387083,-33.502969063556144,stop_loss,50165.403774342994,142.91687614399402,-122.02124709095357,18.70145606994629,19.20802116394043
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-04-15,2011-05-10,16,2.4816199293739554,2.7168511588295425,0.9953879383695512,5.657773271086196,-11.029738543933986,max_holding,50099.13221335674,-109.20981207995231,73.78384260257319,22.9901180267334,33.871463775634766
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-05-16,2011-05-24,6,-2.5441214835933565,-4.894248597014854,0.9654240175768352,6.900849987255098,-25.473397387302484,stop_loss,50088.102474812804,118.81945127693561,-197.07402280206273,21.44819641113281,12.484381675720217
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-05-16,2011-05-24,6,2.4287194370070884,4.896616228039654,0.9763153182120972,6.101409560034407,-32.82615155648782,stop_loss,50088.102474812804,-203.0071362983436,167.29706253471008,12.484381675720217,14.790407180786133
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-05-24,2011-05-31,4,-2.4678533532313636,-0.2528705785098819,0.9654240175768352,6.900849987255098,27.999451977985203,convergence,50029.802925869015,120.34229963969346,-198.02685756525048,21.152135848999023,12.409850120544434
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-05-24,2011-05-31,4,2.342979873784583,0.4866583807242709,0.9763153182120972,6.101409560034407,34.082302689879874,convergence,50029.802925869015,-203.98865711925131,170.0559808764684,12.409850120544434,14.533517837524414
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-05-27,2011-06-01,2,2.2262959956293353,0.4968900770423706,0.9953879383695512,5.657773271086196,19.68625958104076,convergence,50029.802925869015,-104.19636739384481,71.56779872155784,24.062950134277344,34.871944427490234
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-06-06,2011-06-13,5,-3.044928614218815,-0.11203362905064063,0.8769183308424208,6.088859880387083,45.86913556778387,convergence,50111.57094011792,158.47609788107243,-132.59548548315442,16.847244262695312,17.657249450683594
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-06-20,2011-06-23,3,-2.000280266553252,-0.4731650457892768,0.9654240175768352,6.900849987255098,25.62257580702779,convergence,50157.44007568571,125.94636890566994,-204.79826983439523,20.26251983642578,12.030146598815918
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-06-17,2011-06-23,4,2.3400464116273545,0.28007256850414636,0.9763153182120972,6.101409560034407,33.194309002122125,convergence,50157.44007568571,-212.1738118115894,179.5123933081522,11.961546897888184,13.803041458129885
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-06-29,2011-07-05,3,2.0112763625037324,0.1273115822844041,0.9953879383695512,5.657773271086196,9.434255703513097,convergence,50216.25696049486,-106.58249404122344,72.92103797924278,23.611909866333008,34.35235595703125
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-06-20,2011-07-13,16,-2.292522360972801,-4.256498613624528,0.8769183308424208,6.088859880387083,-63.68165380002193,stop_loss,50157.44007568571,156.89082695701373,-129.02768180260708,17.033050537109375,18.162107467651367
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-07-15,2011-07-20,3,2.2837472005420856,0.08164498184659104,0.9953879383695512,5.657773271086196,14.947708064199645,convergence,50162.00956239835,-105.09075729029647,72.20462798983728,23.921205520629883,34.65571975708008
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-07-22,2011-07-25,1,2.030984328447785,-0.4703328815434795,0.9953879383695512,5.657773271086196,18.2215338451674,convergence,50176.95727046255,-103.3132673412607,71.06142157031799,24.340017318725582,35.22373962402344
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-07-13,2011-08-04,16,-2.2889020667644995,-4.310157326101513,0.8769183308424208,6.088859880387083,-68.54098193075387,stop_loss,50162.00956239835,157.4426154154215,-126.36892359462523,16.97490119934082,18.5459213256836
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-08-02,2011-08-04,2,-2.1098422461901345,-9.516428833000019,0.9953879383695512,5.657773271086196,-71.89939707863573,stop_loss,50195.17880430772,115.52231768980865,-78.19452892636122,21.775531768798828,32.02216339111328
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-08-04,2011-08-08,2,-2.5817753260615244,-4.787125348693205,0.8769183308424208,6.088859880387083,-80.57646269027332,stop_loss,50054.73842529833,173.94141072702,-137.53785634229806,15.33193016052246,17.003437042236328
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-08-04,2011-08-08,2,-3.8317581295792342,-5.28981463282098,0.9953879383695512,5.657773271086196,-36.17592038798964,stop_loss,50054.73842529833,128.84833371630708,-84.72132108572944,19.468793869018555,29.472536087036133
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-08-08,2011-08-30,16,-2.862596717794948,-2.283933841619572,0.9953879383695512,5.657773271086196,20.53633842432187,max_holding,49937.986042220065,140.32049718956745,-91.05469770523284,17.83538818359375,27.35858917236328
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-08-08,2011-09-01,18,-3.07447120894822,-1.5016753690084501,0.8769183308424208,6.088859880387083,80.50055765547607,max_holding,49937.986042220065,198.36679815969103,-154.22955261104727,13.412714004516602,15.127849578857422
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-09-19,2011-09-30,9,-2.15420874183794,-5.4184270879111995,0.9953879383695512,5.657773271086196,-41.619215872410265,stop_loss,50039.022938299866,123.16234201855781,-79.21267200411482,20.361207962036133,31.51223373413086
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-09-30,2011-10-04,2,-2.214170680602662,-0.29086648004306015,0.9953879383695512,5.657773271086196,35.25264666968606,convergence,49997.40372242746,130.69039870728724,-82.78404281609605,19.17239761352539,30.1276912689209
XBI_IBB,XBI,IBB,HEALTHCARE,SHORT,2011-10-14,2011-10-27,9,2.080470453990696,4.394567879988351,0.9953879383695512,5.657773271086196,-61.85833375576055,stop_loss,50032.656369097145,-121.03994615022718,79.4875249838538,20.7155990600586,31.399274826049805
XBI_IBB,XBI,IBB,HEALTHCARE,LONG,2011-11-21,2011-12-14,16,-2.3968178760107874,-3.0506476352572918,0.9953879383695512,5.657773271086196,-34.03742068900662,max_holding,49970.79803534139,127.03459002026077,-79.84055859351155,19.7136459350586,31.22178649902344
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-03-31,2016-04-19,13,2.0695016383110487,4.055482285105704,0.6479289929251332,8.416017277039128,-45.641809333857296,stop_loss,49936.76061465238,-85.47326497948589,98.80918328251848,35.452884674072266,19.87064552307129
VHT_IBB,VHT,IBB,HEALTHCARE,LONG,2016-04-06,2016-04-19,9,-2.2239728648657606,1.1936875481493106,0.5612012701424328,5.1180919089516035,60.59984408346921,convergence,49936.76061465238,28.672304316863713,-19.307896515739472,111.55752563476562,92.97049713134766
VHT_IBB,VHT,IBB,HEALTHCARE,SHORT,2016-04-27,2016-05-11,10,2.0411748057955945,4.036870480641123,0.5612012701424328,5.1180919089516035,-58.09924382528302,stop_loss,49951.71864940199,-28.288008209666675,19.89206802613545,113.10691833496094,90.26725769042967
EWU_EWP,EWU,EWP,EUROPE,SHORT,2016-05-18,2016-06-09,15,2.6239047169573753,3.6990938771385284,0.7881475875431608,5.299385514668738,-25.706648006808308,max_holding,49893.61940557671,-126.44982216867076,109.9035786617349,22.065990447998047,20.009552001953125
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-06-03,2016-06-14,7,2.404955878504732,0.29839681606713414,0.6479289929251332,8.416017277039128,43.33866282367472,convergence,49893.61940557671,-82.8550030997398,96.48735346832348,36.54161834716797,20.33122444152832
EWU_EWP,EWU,EWP,EUROPE,SHORT,2016-06-20,2016-06-22,2,3.1662504277805565,4.7025222782988845,0.7881475875431608,5.299385514668738,-38.64590307932805,stop_loss,49911.25142039358,-124.7019336244472,111.65579900552703,22.38318634033203,19.70250129699707
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-06-23,2016-06-27,2,2.228904642655668,-0.7561831774920081,0.6479289929251332,8.416017277039128,86.95253035337149,convergence,49872.60551731425,-80.99375004045253,95.10711299072541,37.36560821533203,20.61759376525879
EWU_EWP,EWU,EWP,EUROPE,SHORT,2016-06-22,2016-06-27,3,2.6958888654425373,0.14402094224410678,0.7881475875431608,5.299385514668738,76.22090083011294,convergence,49872.60551731425,-122.48520012256837,110.82917714169513,22.770631790161133,19.834083557128903
VHT_IBB,VHT,IBB,HEALTHCARE,SHORT,2016-06-09,2016-06-29,14,2.1412015451164472,4.366892485155904,0.5612012701424328,5.1180919089516035,-60.68150504079094,stop_loss,49867.9127575699,-27.797715068719715,20.14251951505233,114.90877532958984,88.99531555175781
DVY_VYM,DVY,VYM,US_VALUE,SHORT,2017-04-10,2017-04-19,6,2.0132927744898454,4.452542154414961,1.1059567341200456,7.5265862643817405,-24.924759465638992,stop_loss,49975.09744345695,-35.34130676749365,44.110487797536535,67.14622497558594,59.49774169921875
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-04-19,2017-04-24,3,-2.1224461252740965,-5.219423925407492,0.7317899899267135,6.14564561758953,-38.23820957384483,stop_loss,49950.17268399131,124.66717060754745,-91.86633146427346,23.13607406616211,22.97586441040039
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-04-20,2017-04-25,3,-2.0421347434210446,-4.091654179729894,0.9584799510355139,5.1116811968892835,-22.797407469751448,stop_loss,49950.17268399131,109.86292847397496,-91.18852289065084,23.214893341064453,26.80777168273925
DVY_VYM,DVY,VYM,US_VALUE,SHORT,2017-04-19,2017-05-01,8,2.1912015421855857,0.45678229419642447,1.1059567341200456,7.5265862643817405,20.306849488818358,convergence,49950.17268399131,-35.42081923614764,44.53737180369271,66.96208190917969,58.898075103759766
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-04-25,2017-05-03,6,-2.560103678168486,-5.322300902309204,0.9584799510355139,5.1116811968892835,-38.897026355273866,stop_loss,49889.13706694772,107.24614135309733,-88.30387021747156,23.752273559570312,27.649682998657227
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-04-24,2017-05-04,8,-2.981399730985955,-5.1350663049157435,0.7317899899267135,6.14564561758953,-40.602804252336234,stop_loss,49911.93447441747,121.89154987711123,-87.77930160791516,23.64479637145996,24.027219772338867
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-05-04,2017-05-10,4,-2.3090748588214165,-0.046496373802408286,0.7317899899267135,6.14564561758953,59.60891154318044,convergence,49829.94408582892,120.66746339469505,-85.21006736048763,23.845420837402344,24.71102333068848
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-05-03,2017-05-17,10,-2.0375324225788263,-0.1364673151670245,0.9584799510355139,5.1116811968892835,43.71756421758781,convergence,49870.54689008126,107.23854004201112,-87.0894803701696,23.745105743408203,28.02478790283203
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-06-19,2017-06-20,1,-2.1630246849878727,-4.324685350513244,0.9584799510355139,5.1116811968892835,-33.77401353488579,stop_loss,49933.27056158969,103.77236445656462,-83.83272282600039,24.569095611572266,29.15011978149414
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-06-20,2017-06-27,5,-2.9556939456622495,-4.393778447431057,0.9584799510355139,5.1116811968892835,-32.04312608911575,stop_loss,49899.496548054805,105.43056449930869,-84.2236882492566,24.166318893432617,28.995180130004883
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-06-09,2017-07-06,18,-2.0288249882199696,-2.171317495764261,0.7317899899267135,6.14564561758953,-7.544724344235252,max_holding,49933.27056158969,117.69934479045405,-83.59401180924822,24.4974422454834,25.2409725189209
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-07-11,2017-07-13,2,-2.404226722682029,-0.44661878390538806,0.7317899899267135,6.14564561758953,28.66449644974386,convergence,49859.90869762146,118.99250545061525,-83.205631294716,24.195613861083984,25.321533203125
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-07-24,2017-08-11,14,-2.311655885166472,-4.092795008269393,0.7317899899267135,6.14564561758953,-35.15050019406571,stop_loss,49888.57319407121,116.59076149307654,-80.44995380688562,24.708234786987305,26.203935623168945
EWU_EWN,EWU,EWN,EUROPE,LONG,2017-08-11,2017-09-07,18,-2.2544546607923377,-1.3396456923644056,0.7317899899267135,6.14564561758953,12.722838468076144,max_holding,49853.42269387714,117.48359979933703,-80.15512256969184,24.503183364868164,26.28178977966309
DIA_RSP,DIA,RSP,US_BROAD,LONG,2020-04-28,2020-04-29,1,-3.2339275733052872,-4.5759512593147305,0.9573891228524416,6.346934817383079,-33.06972480500862,stop_loss,49866.14553234522,11.6896113014599,-28.003669847933715,217.935791015625,87.09679412841797
RSP_OEF,RSP,OEF,US_BROAD,SHORT,2020-04-29,2020-05-05,4,2.2220888483595016,0.4853349440207734,0.7971598639449516,8.804754669507204,113.11308667375172,convergence,49833.07580754021,-30.76886249194469,17.67148547559063,90.11965942382812,125.08445739746094
DIA_RSP,DIA,RSP,US_BROAD,LONG,2020-04-29,2020-05-13,10,-3.257896462323033,-0.06030684452556613,0.9573891228524416,6.346934817383079,76.2036748675943,convergence,49833.07580754021,11.427792149836861,-27.046400220224978,222.7810211181641,90.11965942382812
SPYG_VGT,SPYG,VGT,US_GROWTH,SHORT,2020-05-26,2020-06-02,5,2.0811902628186436,4.1645341321869465,0.635149574348902,7.076874773124348,-36.65658691770912,stop_loss,50022.39256908156,-75.27862316704143,7.8714595211450265,40.63827896118164,246.846923828125
RSP_OEF,RSP,OEF,US_BROAD,SHORT,2020-05-27,2020-06-04,6,2.506638867713859,4.063000158990174,0.7971598639449516,8.804754669507204,-87.80904142747447,stop_loss,50022.39256908156,-29.915644021459748,17.116631495096097,93.04207611083984,129.6298065185547
DIA_RSP,DIA,RSP,US_BROAD,LONG,2020-06-04,2020-06-22,12,-2.1460500562839173,-0.11404217837890168,0.9573891228524416,6.346934817383079,49.836721334808274,convergence,49897.926940736375,10.688268007452033,-25.090711607272425,238.5052795410156,97.27043151855467
RSP_OEF,RSP,OEF,US_BROAD,SHORT,2020-06-04,2020-06-24,14,2.4329664275897267,0.15356025782220817,0.7971598639449516,8.804754669507204,161.53616902022725,convergence,49897.926940736375,-28.544007667678596,16.743726855288955,97.27043151855467,132.18710327148438
