Date,XLK,IYW,XLF,VFH,XLE,XLY,XLV,XLI,XLP,XLB,SPY,QQQ,XLU,XLC,XOP,XME,ITB,XHB,SMH,SOXX,IBB,EEM,EFA,TLT,HYG,LQD,DIA,IWM,XLRE,VGT,VHT,VDE,VNQ,VOO,IVV,SCHG,SCHV,IWF,IWD,MDY,SPLV,VEA,VWO,VGK,EWJ,FXI,EWW,ILF,AGG,BND
2014-01-02,30.53476333618164,20.07327651977539,14.189483642578125,34.70531463623047,55.72837829589844,58.18511962890625,45.5552864074707,41.59553909301758,31.12023162841797,36.220401763916016,149.42630004882812,79.24527740478516,25.50562858581543,,217.97085571289062,36.014015197753906,22.912670135498047,30.131067276000977,18.56283950805664,20.980485916137695,73.68243408203125,31.217639923095703,46.874794006347656,74.39520263671875,49.6487922668457,76.18511962890625,128.87081909179688,97.8599853515625,,79.67913055419922,86.19375610351562,85.91996002197266,40.498111724853516,137.0386199951172,149.95822143554688,5.115248680114746,9.95117473602295,75.95508575439453,72.02627563476562,208.36087036132812,25.346595764160156,28.82303810119629,28.52483558654785,38.93240737915039,39.503231048583984,27.940067291259766,50.209693908691406,21.636505126953125,77.67830657958984,57.29555892944336
2014-01-03,30.38807487487793,19.98384666442871,14.28739070892334,34.89373016357422,55.52395248413086,58.02766799926758,45.662689208984375,41.70853042602539,31.06159019470215,36.13347625732422,149.4017333984375,78.67321014404297,25.42376708984375,,215.98951721191406,35.67625045776367,22.912670135498047,30.176589965820312,18.5053653717041,20.91904640197754,73.3384780883789,31.163253784179688,46.92457962036133,74.39520263671875,49.6328239440918,76.29833221435547,129.09072875976562,98.35742950439453,,79.40937805175781,86.39086151123047,85.713134765625,40.72392272949219,136.91598510742188,149.8929901123047,5.106133937835693,9.965974807739258,75.85701751708984,72.18070220947266,209.27589416503906,25.362089157104492,28.830068588256836,28.488908767700195,38.939186096191406,39.73482894897461,27.593835830688477,50.186912536621094,21.648595809936523,77.70751190185547,57.30271530151367
2014-01-06,30.336326599121094,19.958616256713867,14.300439834594727,34.93296432495117,55.600643157958984,57.669029235839844,45.47264862060547,41.466373443603516,30.94428253173828,35.93598937988281,148.96885681152344,78.38260650634766,25.464698791503906,,214.8202667236328,35.40604782104492,22.549407958984375,29.612194061279297,18.386005401611328,20.816640853881836,72.62142944335938,30.868101119995117,46.86769104003906,74.70830535888672,49.73956298828125,76.46482849121094,128.69793701171875,97.55986022949219,,79.18460083007812,86.03948974609375,85.69244384765625,40.930877685546875,136.57261657714844,149.48556518554688,5.083343982696533,9.948710441589355,75.40235900878906,72.0880355834961,207.95521545410156,25.28466033935547,28.773801803588867,28.215869903564453,38.97300720214844,39.60248565673828,27.104578018188477,49.64775085449219,21.521678924560547,77.80963134765625,57.352745056152344
2014-01-07,30.612407684326172,20.15355110168457,14.306968688964844,34.99577331542969,56.02216720581055,58.0189208984375,45.95191192626953,41.72468185424805,31.112897872924805,35.872802734375,149.8837127685547,79.10906219482422,25.689807891845703,,216.8015899658203,35.144283294677734,22.521472930908203,29.621305465698242,18.44789695739746,20.960006713867188,73.63048553466797,31.000150680541992,47.130828857421875,74.89764404296875,49.73956298828125,76.40483856201172,129.54611206054688,98.37457275390625,,79.9848403930664,87.04212951660156,86.3612060546875,41.11276626586914,137.42283630371094,150.4064483642578,5.125504970550537,9.995569229125977,75.9907455444336,72.48185729980469,209.6814422607422,25.47047233581543,28.942598342895508,28.330833435058594,39.23684310913086,39.76791000366211,27.112102508544922,50.20210266113281,21.551898956298828,77.84612274169922,57.42425537109375
2014-01-08,30.612407684326172,20.171892166137695,14.352654457092285,35.06642150878906,55.632568359375,57.86148452758789,46.35679626464844,41.65203857421875,30.878313064575195,36.086082458496094,149.91639709472656,79.28157806396484,25.553382873535156,,215.8271484375,34.890953063964844,22.772953033447266,29.867082595825195,18.64682960510254,21.27305793762207,75.13926696777344,30.899166107177734,47.116607666015625,74.69378662109375,49.70752716064453,76.07857513427734,129.0592041015625,98.50321960449219,,80.0837173461914,87.89053344726562,85.80272674560547,40.91207504272461,137.48008728027344,150.48797607421875,5.132343769073486,9.975836753845215,76.09772491455078,72.48185729980469,210.0872039794922,25.362089157104492,28.935571670532227,28.280540466308594,39.216548919677734,39.83408737182617,27.435766220092773,49.49588394165039,21.322235107421875,77.6126708984375,57.238319396972656
2014-01-09,30.413957595825195,20.050350189208984,14.404873847961426,35.152767181396484,55.46010208129883,57.85273742675781,46.70387268066406,41.85383605957031,31.039596557617188,35.94388961791992,150.01446533203125,79.01824951171875,25.703462600708008,,214.9502410888672,34.308319091796875,22.73569107055664,29.521163940429688,18.483264923095703,21.11507225036621,76.08021545410156,30.73606300354004,47.08103942871094,75.13062286376953,49.78224182128906,76.25171661376953,128.93357849121094,98.52894592285156,,79.70609283447266,88.67897033691406,85.50627899169922,40.91207504272461,137.56185913085938,150.56129455566406,5.136900901794434,9.983235359191895,76.08882141113281,72.52045440673828,210.29434204101562,25.47047233581543,28.900407791137695,28.10090446472168,39.2503662109375,39.70173263549805,26.93145179748535,49.716094970703125,21.098615646362305,77.72215270996094,57.3455696105957
2014-01-10,30.474365234375,20.109975814819336,14.37876033782959,35.17633056640625,55.504817962646484,58.02766799926758,46.88566207885742,41.91842269897461,31.08358383178711,36.05449295043945,150.4228973388672,79.27252197265625,26.07181167602539,,216.31443786621094,34.477195739746094,23.06168556213379,29.876178741455078,18.55841636657715,21.211626052856445,77.45919799804688,31.279781341552734,47.51487350463867,76.0262680053711,49.93162536621094,76.6645736694336,128.92581176757812,99.06920623779297,,79.84994506835938,89.24453735351562,85.65107727050781,41.47026824951172,137.88070678710938,150.95245361328125,5.155133247375488,9.998034477233887,76.43647766113281,72.65172576904297,211.84799194335938,25.57110023498535,29.160640716552734,28.646976470947266,39.63597106933594,39.96641159057617,27.42070770263672,50.93870162963867,21.521678924560547,78.11598205566406,57.6245002746582
2014-01-13,30.146493911743164,19.901287078857422,14.163375854492188,34.68962097167969,54.39980697631836,56.86430358886719,46.505550384521484,41.409873962402344,30.90764045715332,35.56470489501953,148.42152404785156,78.10115051269531,25.805776596069336,,210.2731475830078,34.14787673950195,22.51215934753418,29.202558517456055,18.37274169921875,20.97170639038086,76.41441345214844,30.90694808959961,47.10239028930664,76.40491485595703,49.878273010253906,76.8110580444336,127.40225219726562,97.71419525146484,,78.95983123779297,88.54180908203125,83.98947143554688,41.194297790527344,136.13119506835938,148.95582580566406,5.083343982696533,9.882123947143555,75.28646087646484,71.85640716552734,208.84425354003906,25.29239845275879,28.91446876525879,28.287717819213867,39.31125259399414,39.70173263549805,26.878774642944336,50.391937255859375,21.279926300048828,78.18885040283203,57.703182220458984
2014-01-14,30.655540466308594,20.316373825073242,14.280856132507324,34.95650863647461,55.108802795410156,57.3541374206543,47.09225082397461,41.84575653076172,31.068918228149414,36.062381744384766,150.03897094726562,79.59033966064453,25.839887619018555,,214.3656463623047,34.48564529418945,22.698436737060547,29.40283203125,18.863447189331055,21.42227554321289,79.18531799316406,31.240942001342773,47.47931671142578,76.05540466308594,49.952999114990234,76.58468627929688,128.3524932861328,98.91484832763672,,80.4343490600586,89.73301696777344,85.03056335449219,41.495361328125,137.54541015625,150.54495239257812,5.151714324951172,9.973376274108887,76.27601623535156,72.55135345458984,211.28695678710938,25.46271324157715,29.132509231567383,28.603866577148438,39.77127456665039,39.60248565673828,27.292749404907227,50.60457229614258,21.461238861083984,78.07221221923828,57.617332458496094
2014-01-15,31.02655029296875,20.573223114013672,14.45055866241455,35.309776306152344,54.94911193847656,57.49409103393555,47.050933837890625,42.144439697265625,31.076255798339844,36.28358840942383,150.84771728515625,80.24412536621094,25.792133331298828,,214.07322692871094,35.15272903442383,22.642555236816406,29.34821891784668,18.987232208251953,21.612451553344727,78.89006042480469,31.233177185058594,47.67845153808594,75.97532653808594,50.05436706542969,76.60464477539062,129.2319793701172,99.65237426757812,,81.37845611572266,89.74159240722656,84.80305480957031,41.80895233154297,138.32215881347656,151.40072631835938,5.179061412811279,10.022698402404785,76.67718505859375,72.95286560058594,212.50393676757812,25.492198944091797,29.273176193237305,28.5966854095459,39.92686462402344,39.900245666503906,27.240062713623047,50.38434600830078,21.461238861083984,78.00654602050781,57.58158493041992
2014-01-16,31.017940521240234,20.564048767089844,14.359187126159668,35.13707733154297,55.02577209472656,57.18794631958008,47.1666145324707,42.03950119018555,31.08358383178711,36.370487213134766,150.6516571044922,80.253173828125,25.9694881439209,,216.31443786621094,35.35538101196289,22.745010375976562,29.366409301757812,18.925344467163086,21.50127601623535,79.94134521484375,31.062292098999023,47.6571159362793,76.4850082397461,50.033016204833984,76.784423828125,128.76866149902344,99.7724380493164,,81.39642333984375,90.00725555419922,84.92024993896484,41.884212493896484,138.1095428466797,151.139892578125,5.1722259521484375,10.01036548614502,76.66828155517578,72.69032287597656,212.21913146972656,25.492198944091797,29.223941802978516,28.438621520996094,39.960693359375,39.76791000366211,26.991676330566406,49.77685546875,21.22553825378418,78.18885040283203,57.71031951904297
2014-01-17,30.84535026550293,20.405811309814453,14.313498497009277,35.042884826660156,54.936344146728516,56.93430709838867,47.117027282714844,41.829627990722656,30.841659545898438,36.28358840942383,150.01446533203125,79.7991714477539,25.962678909301758,,214.17071533203125,35.32160186767578,22.437639236450195,28.984086990356445,18.69546127319336,21.384239196777344,80.28203582763672,30.90694808959961,47.51487350463867,76.80538940429688,50.04372024536133,76.87096405029297,128.9517822265625,99.42083740234375,,80.91089630126953,89.97296142578125,84.84441375732422,41.639617919921875,137.51275634765625,150.56129455566406,5.1562724113464355,9.961042404174805,76.40081787109375,72.36603546142578,211.58900451660156,25.422393798828125,29.153600692749023,28.338029861450195,39.70361328125,39.867164611816406,26.94651222229004,49.488285064697266,21.177181243896484,78.22534942626953,57.77467727661133
2014-01-21,31.000680923461914,20.50442886352539,14.326549530029297,35.13707733154297,55.389854431152344,56.88180923461914,47.38971710205078,41.86998748779297,30.95895767211914,36.50477981567383,150.45556640625,80.40757751464844,26.249183654785156,,219.43246459960938,35.24560546875,22.400388717651367,28.97498321533203,18.779457092285156,21.50127601623535,81.76158905029297,30.86033058166504,47.74245071411133,76.86363220214844,50.10774230957031,76.76441955566406,128.67681884765625,100.01256561279297,,81.2525634765625,90.52998352050781,85.33392333984375,42.01593017578125,137.94607543945312,150.9768829345703,5.179061412811279,9.973376274108887,76.69503784179688,72.56678771972656,212.36585998535156,25.530990600585938,29.273176193237305,28.251794815063477,39.96746063232422,39.93333053588867,26.94651222229004,49.18452835083008,21.014001846313477,78.26179504394531,57.77467727661133
2014-01-22,30.96615982055664,20.49984359741211,14.333072662353516,35.20772171020508,55.645328521728516,57.030517578125,47.43103790283203,41.999149322509766,30.95895767211914,36.14927673339844,150.55360412597656,80.61643981933594,26.27646827697754,,223.4598388671875,34.983856201171875,22.754323959350586,29.28447914123535,18.991653442382812,21.732402801513672,82.32938385009766,31.27200698852539,47.74245071411133,76.67436981201172,50.033016204833984,76.57797241210938,128.47235107421875,100.51854705810547,,81.37845611572266,90.56428527832031,85.78205108642578,42.19781494140625,138.02781677246094,151.0828399658203,5.198434352874756,9.970905303955078,76.837646484375,72.59768676757812,213.40164184570312,25.55426788330078,29.301301956176758,28.611053466796875,39.97421646118164,40.0325813293457,27.593835830688477,49.38957595825195,21.23158073425293,78.0940933227539,57.67455291748047
2014-01-23,30.905759811401367,20.42874526977539,14.098099708557129,34.72101974487305,55.01300811767578,56.62815856933594,47.10051345825195,41.49867248535156,30.687711715698242,35.612098693847656,149.32012939453125,80.3440170288086,26.20142936706543,,220.9589080810547,34.97538375854492,22.8660945892334,29.311790466308594,18.748506546020508,21.515901565551758,82.0049057006836,30.503028869628906,47.42242431640625,77.75928497314453,49.96897888183594,76.87096405029297,127.08918762207031,99.84104919433594,,81.0097885131836,90.00725555419922,84.78926849365234,42.09746170043945,136.91598510742188,149.84413146972656,5.153994560241699,9.864862442016602,76.34733581542969,71.87957763671875,211.71849060058594,25.321537017822266,29.083276748657227,27.957204818725586,39.960693359375,39.238548278808594,26.35941505432129,48.50870132446289,20.681598663330078,78.29825592041016,57.83185577392578
2014-01-24,30.31043243408203,20.029708862304688,13.778289794921875,33.9674072265625,53.86330032348633,55.54351043701172,45.99323272705078,40.20713806152344,30.409128189086914,34.65623474121094,146.13418579101562,78.76400756835938,25.90810775756836,,215.9246368408203,33.69190216064453,22.09302520751953,28.401485443115234,18.394847869873047,21.01559829711914,79.17556762695312,29.702966690063477,46.120933532714844,78.26168060302734,49.63814926147461,76.81771087646484,124.5506591796875,97.29399108886719,,79.30148315429688,87.85623931884766,82.94151306152344,41.57062530517578,133.97303771972656,146.60877990722656,5.0445990562438965,9.670026779174805,74.64462280273438,70.33527374267578,206.20306396484375,24.894855499267578,28.281461715698242,27.274621963500977,38.68887710571289,38.64301681518555,25.75725746154785,47.54429244995117,20.186019897460938,78.466064453125,57.98202896118164
2014-01-27,30.02568817138672,19.85312271118164,13.693439483642578,33.708351135253906,53.67168045043945,55.32484436035156,45.62138366699219,40.247493743896484,30.284502029418945,34.5140266418457,145.415283203125,78.00125885009766,25.9694881439209,,211.76724243164062,33.07548141479492,21.99988555908203,28.264938354492188,18.231277465820312,20.86931610107422,77.41699981689453,29.586456298828125,45.90757751464844,77.715576171875,49.622135162353516,76.67119598388672,124.1891098022461,95.87036895751953,,78.411376953125,86.97360229492188,82.52093505859375,41.25075149536133,133.31900024414062,145.8427734375,5.016111850738525,9.635501861572266,74.1453628540039,70.03412628173828,204.26100158691406,24.88709259033203,28.1478271484375,27.094995498657227,38.506229400634766,38.14675521850586,25.71209144592285,47.7341423034668,20.179969787597656,78.29825592041016,57.87477493286133
2014-01-28,29.84450912475586,19.69718360900879,13.87619400024414,34.0930061340332,54.080467224121094,55.709720611572266,46.232872009277344,40.62687683105469,30.51910400390625,34.711524963378906,146.2812042236328,77.95586395263672,26.06499481201172,,215.4699249267578,33.810115814208984,22.838146209716797,28.783824920654297,18.315275192260742,20.954158782958984,79.11717224121094,29.77288818359375,46.305843353271484,77.9049072265625,49.840946197509766,77.04413604736328,124.91217041015625,96.88235473632812,,78.15062713623047,88.18191528320312,83.2310791015625,41.59571075439453,134.14463806152344,146.78807067871094,5.0320658683776855,9.704554557800293,74.52869415283203,70.58235931396484,206.3497772216797,25.049999237060547,28.42915916442871,27.274621963500977,38.87153625488281,38.47760009765625,26.005643844604492,47.961952209472656,20.246450424194336,78.42955017089844,57.924842834472656
