universe,leg_x,leg_y,correlation,n_obs,spread_mean,spread_std,hedge_ratio,coint_statistic,coint_pvalue,half_life,spread_range_pct,excluded_reason
full_universe,EPP,VWO,0.8349745081262095,252,0.4239849471561222,0.018549949295487506,0.8871776031046401,-1.9861508131226293,0.5357691710732511,18.63853260025331,8.705468665488667,pvalue:0.5357691710732511
full_universe,XLF,SPYV,0.8635363802672889,252,-2.1452750737383357,0.013087765536495264,1.5134525464007398,-1.9827494452306507,0.5375327024285669,10.654133434423589,18.883341386193223,pvalue:0.5375327024285669
full_universe,VTI,IYW,0.878809034174538,252,1.5987150743930643,0.018722717050011373,0.8006279267375626,-1.979968633193433,0.5389736711758462,19.14353392278831,15.843666985820718,pvalue:0.5389736711758462
full_universe,DIA,SPYV,0.902064928677194,252,2.325533384675503,0.010143980469830775,0.9385075559458884,-1.973171346631779,0.5424926719333564,18.403711987125178,5.282030910275324,pvalue:0.5424926719333564
full_universe,EFA,EWG,0.9081083903583891,252,1.6091214125520699,0.012777368104783462,0.7966754210044223,-1.9669940775510757,0.5456865003572698,20.76736159747173,7.230419372863366,pvalue:0.5456865003572698
full_universe,RSP,KRE,0.7016667694615928,252,3.377617763764279,0.0321946359607847,0.4378859590246299,-1.966030616790224,0.5461842631645093,29.535865773284343,36.733993400644636,pvalue:0.5461842631645093
full_universe,XLB,VYM,0.7892721577183941,252,1.010962256482524,0.019755469385090783,0.7281288482569135,-1.9634882458257175,0.5474972559343334,19.81441513447428,13.654856363194995,pvalue:0.5474972559343334
full_universe,VTI,IVW,0.9178177782698229,252,2.1092572796591944,0.011381663239202684,0.7716388313946557,-1.9628574476725145,0.5478229146332728,18.917635467216858,14.132837074547012,pvalue:0.5478229146332728
full_universe,DIA,IVE,0.9047397903639558,252,1.0579605575254527,0.010124227312290903,0.9442804674462952,-1.9619825882296678,0.5482744980721205,18.721568437814,5.082216527752422,pvalue:0.5482744980721205
full_universe,SPY,VB,0.770654957457219,252,0.016603081107208567,0.029241129899029408,1.1575723108398293,-1.956937446849717,0.5508769489582241,19.56053535661953,17.640450178742213,pvalue:0.5508769489582241
full_universe,IVV,VB,0.7682585098879656,252,-0.0008089101242963515,0.0293620782798127,1.1615054730844219,-1.9555788545197856,0.5515772385739025,19.510001905186755,17.684676927902245,pvalue:0.5515772385739025
full_universe,TLT,MUB,0.8208566231279123,252,-6.139051314065555,0.023579137764426734,2.29364875845266,-1.9555415933986928,0.5515964417614035,27.386289538835843,13.256065804484678,pvalue:0.5515964417614035
full_universe,VOO,VB,0.7687911636992938,252,-0.09037143448670554,0.02935376223009521,1.1616267286921846,-1.9520798244760083,0.553379784798469,19.56183457759898,17.689992479745086,pvalue:0.553379784798469
full_universe,XLF,DVY,0.7788923037144697,252,-1.7351541957857797,0.022565316369455954,1.1430615990876574,-1.9474908523635484,0.5557415016355232,19.94937774405119,14.610040321197118,pvalue:0.5557415016355232
full_universe,RSP,EWA,0.724332744824343,252,1.8733404621959207,0.019550328784472527,1.0182138017221072,-1.9472714919256882,0.5558543283081472,10.450784907688822,12.600884931376356,pvalue:0.5558543283081472
full_universe,SPY,RSP,0.8056423077460475,252,-0.2609602820293893,0.02102831385802347,1.2789577249661697,-1.945482065141128,0.5567744757914196,21.395924053053573,14.487523933450206,pvalue:0.5567744757914196
full_universe,VOO,RSP,0.8040696495307417,252,-0.36929671504601863,0.021101498376825845,1.2835138132562542,-1.9433466674842281,0.5578719774677695,21.333854499498717,14.619243877335578,pvalue:0.5578719774677695
full_universe,IWM,IJH,0.9591591400288305,252,1.1758729500489926,0.017172491384078815,1.0208544466506262,-1.942865798808507,0.5581190398577813,21.642565385866575,8.121084100578912,pvalue:0.5581190398577813
full_universe,IWD,IAI,0.7877810469704511,252,2.412788595453538,0.014227873666393628,0.5751553613297709,-1.9419190336885588,0.5586053819849083,15.721899946202758,28.677787288700443,pvalue:0.5586053819849083
full_universe,AGG,IGIB,0.9746975876522688,252,1.4279547581326015,0.004282538808959791,0.7995310443176811,-1.9411543988771613,0.5589980781690332,22.69622492679453,2.9693489561651063,pvalue:0.5589980781690332
full_universe,IVV,RSP,0.8049361460960982,252,-0.2799822688601179,0.021104691411494448,1.283434253736031,-1.9389801038489909,0.5601143061907994,21.43403785962548,14.534565268376667,pvalue:0.5601143061907994
full_universe,DIA,SCHV,0.9005651182083289,252,3.1410690481878736,0.010544283910176254,0.8845899440117034,-1.9254604769847772,0.5670400469638976,19.426787628159754,5.687445911122708,pvalue:0.5670400469638976
full_universe,EWQ,EWL,0.7549248916996116,252,3.1075128082768315,0.03376115839746401,0.13503120339364308,-1.9248123429706023,0.5673714009433708,20.985472075926644,17.81204819583884,pvalue:0.5673714009433708
full_universe,VTI,SPYG,0.9188343780423821,252,2.232807665000012,0.011351869177874414,0.7690817411767668,-1.9243086775238598,0.567628852898699,19.35990230771799,14.298247301621686,pvalue:0.567628852898699
full_universe,IWM,MDY,0.9582958617155222,252,-1.1765552697113741,0.017164975354706735,1.0354095363322753,-1.9219399006110813,0.5688391554116392,22.181013013266785,8.1878484555629,pvalue:0.5688391554116392
full_universe,VYM,KBE,0.766702739555539,252,2.6323730105495753,0.02580333185630679,0.5507415600582826,-1.9213843393907266,0.5691228902913734,24.887374503745004,32.27570102727924,pvalue:0.5691228902913734
full_universe,GDX,GDXJ,0.9807577515738398,252,0.020486430705437264,0.016659632749074685,0.9422067109949768,-1.9205771596017238,0.5695350469667423,22.20742018584417,10.91252294992563,pvalue:0.5695350469667423
full_universe,FEZ,EWL,0.7196806156743969,252,1.6723530774805648,0.03639815514804761,0.5727648308693042,-1.9123070839504173,0.5737519990952568,25.870256350939933,16.037529415704768,pvalue:0.5737519990952568
full_universe,IWM,ITB,0.7035578572605852,252,2.3358361944680235,0.02891987042404703,0.6375797011248411,-1.9107792819591032,0.5745298407794741,17.01765364136651,25.08124958810039,pvalue:0.5745298407794741
full_universe,SCHV,KBE,0.7511585441043049,252,1.212873994595421,0.02520863263095361,0.5141005488590825,-1.908807071762263,0.5755333797422277,25.58769537051844,32.904668431505186,pvalue:0.5755333797422277
full_universe,EWQ,EPP,0.7418305190420469,252,3.3456945489077548,0.03408973614697123,0.07557878493026665,-1.9047855208132913,0.5775777154876542,20.831955363708918,26.90709590383217,pvalue:0.5775777154876542
full_universe,SCHV,IAI,0.7682014420859049,252,0.5038194030014609,0.014360641737523506,0.5640321283696218,-1.9027334341809463,0.5786198401256429,15.823786814782299,29.36231077782702,pvalue:0.5786198401256429
full_universe,XLI,IAI,0.7378684554125821,252,1.5847995585639891,0.020246507831687785,0.6758205226245612,-1.9001523142799532,0.5799296105182623,16.340557738865385,25.343447828109177,pvalue:0.5799296105182623
full_universe,IWB,IVW,0.9319910196005382,252,2.182261136799436,0.010716141210038797,0.7789942385893817,-1.8983406008702255,0.5808482670205523,20.07228392404789,13.550413011535824,pvalue:0.5808482670205523
full_universe,VBK,IYT,0.7614762655676586,252,0.8677474929536741,0.0351291262471214,1.1122733106811558,-1.895621090885877,0.5822261630747628,23.277012027351624,17.13823432484648,pvalue:0.5822261630747628
full_universe,IWM,XHB,0.771816351437804,252,2.518582329254943,0.025847567855304874,0.6012360957819186,-1.8953562083634914,0.5823603019399276,17.26551579321012,28.29035959108424,pvalue:0.5823603019399276
full_universe,IWD,KBE,0.771322861720922,252,3.1278675956528126,0.024998399823317717,0.5263108400282482,-1.8918623929679168,0.5841284365566872,25.92601234853568,32.19186014844084,pvalue:0.5841284365566872
full_universe,IEI,SHY,0.9474360486732498,252,-0.49544908354930645,0.006556818683497319,1.1965340770997306,-1.8869162531127859,0.5866278018891267,28.61095193139498,3.1463669578116793,pvalue:0.5866278018891267
full_universe,EZU,EWU,0.8030687097697048,252,1.7778937663172034,0.022351327425298724,0.5951414269144968,-1.8843496932825095,0.5879229610659549,18.05360898622247,13.926437497583407,pvalue:0.5879229610659549
full_universe,EZU,EWL,0.7433086207157498,252,1.7052763325816245,0.030893391836111728,0.5590333251307266,-1.8801521431206711,0.5900385164858275,23.804884702440614,14.552710801003542,pvalue:0.5900385164858275
full_universe,EWQ,EWN,0.7534315894798866,252,1.97384321767953,0.02357426431309366,0.43027595547944664,-1.8781976238489846,0.5910224530669465,19.83234063752627,20.62476287840356,pvalue:0.5910224530669465
full_universe,LQD,EMB,0.8698042032155628,252,1.4945911884306458,0.011258654874717468,0.7088402005107628,-1.8779629659802857,0.5911405346015179,30.18638716855825,6.809120562521912,pvalue:0.5911405346015179
full_universe,IEF,VCIT,0.9526810004033001,252,0.9697531939533541,0.008739593712163752,0.8157553159990554,-1.8765510099673293,0.5918508179728922,31.602118071374193,4.656551696778081,pvalue:0.5918508179728922
full_universe,EWH,VWO,0.7735506726189773,252,0.023098428157217743,0.04772007617591843,0.7302318477376649,-1.8725119175454268,0.5938805496441019,26.25109603978781,22.496321481144477,pvalue:0.5938805496441019
full_universe,VTV,IWD,0.98404724302057,252,-0.47461449337628353,0.005077746908945399,1.0736246741374489,-1.8718816251273858,0.5941969979148809,18.897046946420506,2.9015609644278584,pvalue:0.5941969979148809
full_universe,IJR,ITB,0.7090953099759644,252,2.0001903142868773,0.027116678015279016,0.5712861244080863,-1.8718119616677034,0.5942319687619628,17.3702857632281,26.495135628634955,pvalue:0.5942319687619628
full_universe,IWB,SPYG,0.9327388318824639,252,2.3069866305624136,0.010683503352955,0.7764133758927041,-1.8607394045995393,0.5997780240095187,20.519717897401723,13.715823238610497,pvalue:0.5997780240095187
full_universe,XLI,DIA,0.8335198624886466,252,-2.930704910795455,0.01866315362150264,1.2970112207465168,-1.854950413081107,0.602667639338405,18.32392182279388,11.067324081887776,pvalue:0.602667639338405
full_universe,IEF,IGIB,0.9505387562361294,252,1.4273654999350558,0.009236971753398989,0.7912149369238946,-1.8486943360596457,0.6057824471070022,32.474321651554796,4.944774377298643,pvalue:0.6057824471070022
