pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-05,2010-04-08,3,2.25979139191261,3.372207652356958,0.9871937579496305,6.455806101579485,-25.78996780542267,stop_loss,50000.0,-137.1663358981649,149.40912202878982,18.34350204467773,16.62474822998047
XLF_KBE,XLF,KBE,FINANCIALS,LONG,2010-04-05,2010-04-09,4,-1.6282115664935108,-3.0702075428097486,1.0000302001899337,7.636304255021442,-40.620983346312386,stop_loss,50000.0,250.14102674838313,-130.48894503359818,9.994211196899414,19.15900039672852
EWG_EWU,EWG,EWU,EUROPE,LONG,2010-04-08,2010-04-12,2,-1.6638434663911978,0.203337231444045,0.959418377596196,5.1524661102392395,22.479028624844524,convergence,49974.210032194576,168.15415776411322,-135.09226597027333,15.167400360107422,18.11324691772461
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-08,2010-04-16,6,2.1943885952502424,3.0513408044316366,0.9871937579496305,6.455806101579485,-27.14950641035891,stop_loss,49974.210032194576,-138.83834113327674,152.55120424479733,18.11324691772461,16.2739315032959
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-03-31,2010-04-20,13,1.5887605523967765,3.7591661049194114,1.1513248086480323,8.75111304967419,-116.15919807755348,stop_loss,50000.0,-125.06855815505256,122.20039877522622,18.5830020904541,21.89723396301269
IWB_OEF,IWB,OEF,US_BROAD,LONG,2010-04-19,2010-04-20,1,-1.7380359341497298,-0.03389962888019009,1.0841911404442768,5.32848455590376,1.5767715122052204,convergence,49928.91857106275,47.09002453586861,-62.297221729154366,50.872806549072266,41.69190979003906
XLF_KBE,XLF,KBE,FINANCIALS,LONG,2010-04-09,2010-04-21,8,-1.88992992172672,-3.962035493910831,1.0000302001899337,7.636304255021442,-76.26172797669511,stop_loss,49933.58904884826,245.27782162392992,-126.18987246540686,10.178832054138184,19.785400390625
IJR_VBK,IJR,VBK,US_SMALL,SHORT,2010-04-19,2010-04-22,3,2.015415226130558,3.358118542438811,0.8835258130778043,9.082709239431999,-22.06690333380056,stop_loss,49928.91857106275,-105.80262747593237,38.41994349196611,25.054407119750977,60.959739685058594
IJR_VB,IJR,VB,US_SMALL,SHORT,2010-04-19,2010-04-22,3,2.0169554457152197,3.8829714760305043,0.8730392770884805,5.641026853776293,-16.136418690551793,stop_loss,49928.91857106275,-106.39498187787316,44.32230053246888,25.054407119750977,52.5069465637207
EWU_EWQ,EWU,EWQ,EUROPE,SHORT,2010-04-16,2010-04-22,4,2.27936740123004,3.037809010926079,0.9871937579496305,6.455806101579485,-25.14244695351232,stop_loss,49928.91857106275,-136.8077890877032,151.62601317221083,18.36543083190918,16.3583927154541
