pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason
VGK_EWL,VGK,EWL,EUROPE,LONG,2010-06-28,2010-07-19,14,-5.238267862887816,0.07367358075858782,1.1493583890371042,8.273978147465268,670.226572151055,convergence
KBE_IAI,KBE,IAI,FINANCIALS,SHORT,2010-06-29,2010-07-20,14,2.2088094377638616,-0.06442985418071079,1.1513248086480323,8.75111304967419,150.39833835379304,convergence
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2010-06-28,2010-07-20,15,-3.734544857070711,-0.39739972370873344,1.1120283439561278,6.150057843900465,616.6411897517189,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2010-06-17,2010-07-29,29,2.498478524301233,0.23360184092903696,1.0479223703362872,14.580256609700431,-94.69961820199025,convergence
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2010-08-05,2010-08-19,10,2.2952261836854944,0.15920075599640374,0.7542927071836641,13.220005897924523,186.96385054044293,convergence
XLY_XRT,XLY,XRT,CONSUMER_DISC,LONG,2011-03-30,2011-04-19,14,-2.5087304957518994,-1.7285660367361197,0.8015600438871172,5.816031226812846,-194.14646719215415,max_holding
EWT_EWY,EWT,EWY,ASIA_DEV,LONG,2011-03-30,2011-04-26,18,-3.276747590972535,-1.525818609205813,0.9510986122103829,7.302834201561681,-98.40412523202659,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,LONG,2011-04-21,2011-04-27,3,-2.4103419970560283,0.07276111431213898,0.7513838308993663,13.162862933816777,117.95319595042172,convergence
XLF_IAI,XLF,IAI,FINANCIALS,LONG,2011-04-15,2011-04-28,8,-2.7259758210193725,-0.1695013353984614,0.7763363224786131,10.479668817029296,118.90169464857345,convergence
VGK_EWU,VGK,EWU,EUROPE,SHORT,2011-04-27,2011-05-16,13,2.301540995637313,1.2442595115064397,0.9877126871892167,5.344741393986324,-51.618258039206104,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,SHORT,2011-05-17,2011-05-25,6,2.567470495866097,0.26715023051021974,0.7763363224786131,10.479668817029296,161.07768764517613,convergence
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2011-05-03,2011-06-15,30,2.809704515097158,0.05844811117407205,0.7513838308993663,13.162862933816777,68.51079164400988,convergence
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-05-24,2011-06-17,17,-2.4079533950616856,-2.4793564867572124,0.9654240175768352,6.900849987255106,-148.01846455748017,max_holding
XLY_XRT,XLY,XRT,CONSUMER_DISC,LONG,2011-06-20,2011-06-29,7,-2.7967000677265688,-0.2652600739188377,0.8015600438871172,5.816031226812846,175.82506878084328,convergence
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-06-13,2011-07-05,15,2.319581007321433,1.0903884578529484,0.9763153182120972,6.101409560034407,-15.788522521288499,max_holding
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-06-17,2011-07-11,15,-2.2242207230290276,-2.0923889445709065,0.8769183308424208,6.088859880387083,-180.54241432843895,max_holding
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-06-17,2011-07-11,15,-2.4793564867572124,-0.2568616699544939,0.9654240175768352,6.900849987255106,112.75690956068095,convergence
XLF_IAI,XLF,IAI,FINANCIALS,SHORT,2011-07-01,2011-07-25,15,2.431559747140408,0.09807898858042913,0.7763363224786131,10.479668817029296,128.35936216695103,convergence
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-07-12,2011-08-02,15,-2.6928915042394754,-1.9915927833914493,0.8769183308424208,6.088859880387083,-146.40520366793382,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,LONG,2011-08-05,2011-08-08,1,-2.305948256424924,-4.32966855753979,0.7763363224786131,10.479668817029296,-322.427669489274,stop_loss
SPYG_IYW,SPYG,IYW,US_GROWTH,LONG,2011-08-09,2011-08-18,7,-2.2993952850537736,0.25443518982865454,0.9763153182120972,6.101409560034407,178.4227037034411,convergence
XLK_SPYG,XLK,SPYG,US_GROWTH,SHORT,2011-08-09,2011-08-19,8,3.1791762930943137,-0.27531700312525514,0.9654240175768352,6.900849987255106,217.56998444391368,convergence
KBE_KRE,KBE,KRE,FINANCIALS,LONG,2011-08-03,2011-08-24,15,-2.275927639283242,-1.7965180455247065,0.8769183308424208,6.088859880387083,-392.925357726032,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,LONG,2011-08-08,2011-08-25,13,-4.32966855753979,-0.23546941421798984,0.7763363224786131,10.479668817029296,410.2399440599182,convergence
XLF_IAI,XLF,IAI,FINANCIALS,LONG,2011-09-22,2011-10-06,10,-2.3070806739974765,-0.19496689064484704,0.7763363224786131,10.479668817029296,295.51692559713695,convergence
XLK_SPYG,XLK,SPYG,US_GROWTH,SHORT,2011-09-21,2011-10-14,17,2.6726690341480217,2.0636892616365645,0.9654240175768352,6.900849987255106,-223.64566145297107,max_holding
SPYG_IYW,SPYG,IYW,US_GROWTH,LONG,2011-09-23,2011-10-14,15,-2.4858341417301313,-2.1247461332331654,0.9763153182120972,6.101409560034407,-194.8074716233245,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,SHORT,2011-10-21,2011-11-23,23,2.813981485934004,0.038269626622682414,0.7763363224786131,10.479668817029296,149.90476630799856,convergence
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-12-19,2011-12-21,2,2.3153349158710554,3.63877119821675,0.9763153182120972,6.101409560034407,-207.3760724142912,stop_loss
XLK_SPYG,XLK,SPYG,US_GROWTH,LONG,2011-12-21,2011-12-30,6,-3.087237954934396,-1.8645098888509664,0.9654240175768352,6.900849987255106,3.4774273065867334,period_end
SPYG_IYW,SPYG,IYW,US_GROWTH,SHORT,2011-12-21,2011-12-30,6,3.63877119821675,2.11054664278796,0.9763153182120972,6.101409560034407,4.106148228278997,period_end
EWP_EWN,EWP,EWN,EUROPE,LONG,2012-03-29,2012-04-19,14,-2.2389436106268774,-2.3825013303193536,0.9212682986793188,5.872372323707213,-881.8889468435149,max_holding
EWP_EWN,EWP,EWN,EUROPE,LONG,2012-04-19,2012-05-09,14,-2.3825013303193536,-1.5603054283792581,0.9212682986793188,5.872372323707213,-95.40014205472136,max_holding
ITA_IYT,ITA,IYT,INDUSTRIALS,LONG,2012-05-08,2012-06-01,17,-2.250013524119994,-2.134311482113935,0.7720170786430902,7.019852462942615,-390.8387025547962,max_holding
EWH_EWT,EWH,EWT,ASIA_DEV,LONG,2012-05-17,2012-06-05,12,-2.6956560648076553,-0.20934230628247572,0.8435806360539525,6.647066686906392,245.72774563506965,convergence
EWQ_EWP,EWQ,EWP,EUROPE,SHORT,2012-05-29,2012-06-14,12,2.4548065025613215,0.20166231236986684,1.1519125195633637,9.01178160860021,888.7232280562597,convergence
EWT_EWY,EWT,EWY,ASIA_DEV,SHORT,2013-04-04,2013-04-24,14,2.255903609396748,2.112384888142216,0.8963190975894659,5.861134508198013,-331.50292941949465,max_holding
EWU_EWN,EWU,EWN,EUROPE,SHORT,2013-04-25,2013-05-22,19,2.2003080347647295,1.2183966991561104,0.6269020052943004,7.639732197056798,-150.67397825062616,max_holding
EWI_EWP,EWI,EWP,EUROPE,SHORT,2013-05-14,2013-06-12,20,2.201358796230143,0.18760066688745403,0.7744935244718194,8.965892917483709,176.02900598327912,convergence
XLI_ITA,XLI,ITA,INDUSTRIALS,LONG,2013-06-05,2013-06-25,14,-2.214497359722075,-1.714236492389722,0.9552620257530865,5.953434497147724,-173.6999255575829,max_holding
EWT_EWY,EWT,EWY,ASIA_DEV,SHORT,2013-06-26,2013-07-17,14,2.3634786338928904,1.6356859962844053,0.8963190975894659,5.861134508198013,-79.72199528212985,max_holding
EWU_EWN,EWU,EWN,EUROPE,LONG,2013-06-20,2013-07-18,19,-2.5059762993808867,-0.42780200117558304,0.6269020052943004,7.639732197056798,175.0094378577367,max_holding
XLI_ITA,XLI,ITA,INDUSTRIALS,LONG,2013-06-28,2013-07-19,14,-2.230163975618973,-1.3226108815208333,0.9552620257530865,5.953434497147724,-107.79454092479519,max_holding
EWU_EWN,EWU,EWN,EUROPE,SHORT,2013-09-09,2013-10-01,16,2.2087773250194958,0.262970640026967,0.6269020052943004,7.639732197056798,113.97782005820007,convergence
VUG_IYW,VUG,IYW,US_GROWTH,LONG,2014-04-01,2014-04-22,14,-2.514502275123112,-0.1434201360447132,1.0817776724427874,10.07462308100843,105.07800777065071,convergence
XLK_SPYG,XLK,SPYG,US_GROWTH,SHORT,2014-04-01,2014-04-23,15,2.463632889897612,-0.3539003732287492,0.8185196157145199,6.439417879570403,120.55610280396891,convergence
QQQ_SCHG,QQQ,SCHG,US_GROWTH,LONG,2014-03-31,2014-05-05,24,-2.740029728545199,-1.1798535753338715,1.1512033234271266,9.669747341617375,-80.21121404178898,max_holding
XOP_OIH,XOP,OIH,ENERGY,SHORT,2014-04-16,2014-05-07,14,2.365996147292437,-0.10713502089858172,1.1127426498537238,8.015689327240782,192.6776200760849,convergence
SCHG_IYW,SCHG,IYW,US_GROWTH,SHORT,2014-05-07,2014-05-16,7,2.2627817105252115,0.20448261479539556,1.1707617783459707,10.051424816586616,64.03330779123797,convergence
XLI_IYT,XLI,IYT,INDUSTRIALS,LONG,2014-05-16,2014-06-18,22,-2.316071355200768,-1.4961170047731105,1.0821584858549418,9.00008604426309,-185.15969808535897,max_holding
SCHG_IYW,SCHG,IYW,US_GROWTH,LONG,2014-05-27,2014-07-01,25,-2.443778006466729,-1.8749291228027491,1.1707617783459707,10.051424816586616,-175.2818323653125,max_holding
XLK_SPYG,XLK,SPYG,US_GROWTH,SHORT,2014-06-13,2014-07-08,16,2.2362086620561987,1.6138857818460104,0.8185196157145199,6.439417879570403,-62.8050135826797,max_holding
VUG_IYW,VUG,IYW,US_GROWTH,LONG,2014-06-13,2014-07-21,25,-2.334486545316926,-2.3794996510935107,1.0817776724427874,10.07462308100843,-256.4614117808501,max_holding
XLK_SPYG,XLK,SPYG,US_GROWTH,SHORT,2014-07-16,2014-08-07,16,2.8014932297782096,1.1349197884551117,0.8185196157145199,6.439417879570403,-34.04300567486586,max_holding
VUG_IYW,VUG,IYW,US_GROWTH,LONG,2014-07-21,2014-08-25,25,-2.3794996510935107,-0.9180799068531064,1.0817776724427874,10.07462308100843,-39.530909588847955,max_holding
EWU_EWP,EWU,EWP,EUROPE,LONG,2015-03-31,2015-04-15,10,-2.2397888346592763,-0.2780233881710973,0.753235923815956,7.222122273616264,400.0923284208694,convergence
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-04-06,2016-04-22,12,2.335451164151982,0.09637627450354501,0.6479289929251333,8.41601727703915,184.51645824660386,convergence
EWJ_DXJ,EWJ,DXJ,ASIA_DEV,SHORT,2016-04-08,2016-04-29,15,2.27934458788779,2.006604566477555,0.7525620687965349,6.271514300868031,-182.6153204730211,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,SHORT,2016-04-19,2016-05-10,15,2.2193296926647927,1.4586995722027902,0.6082778067062804,6.330907776686568,-65.31179214034455,max_holding
IAU_SLV,IAU,SLV,COMMODITIES,LONG,2016-04-22,2016-05-12,14,-2.3119994476906958,-0.9790472234646768,0.6977183882919844,5.792865443104273,235.42256748131805,max_holding
GLD_SLV,GLD,SLV,COMMODITIES,LONG,2016-04-22,2016-05-12,14,-2.3637991131693914,-0.9739586706864201,0.7016493514758871,5.82253145380678,244.76759579806642,max_holding
EWS_EWT,EWS,EWT,ASIA_DEV,SHORT,2016-04-19,2016-05-19,22,2.677676194930669,0.7344519263317757,1.0527844340153272,8.99397663295574,64.03979185796376,max_holding
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-06-07,2016-06-14,5,2.402383439755888,0.038920376395377036,0.6479289929251333,8.41601727703915,213.01545834879062,convergence
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2016-06-14,2016-06-22,6,-3.1261852953675677,-0.2545667058486894,0.8742229020130764,5.348316557882537,257.13435878707884,convergence
VGK_EWP,VGK,EWP,EUROPE,SHORT,2016-06-21,2016-06-27,4,2.2245995005043326,-0.4564785215067116,0.6479289929251333,8.41601727703915,244.6700815308421,convergence
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2016-06-24,2016-06-27,1,-3.45860124609619,-3.9939066092439397,0.8742229020130764,5.348316557882537,-205.7942606719905,stop_loss
XLF_IAI,XLF,IAI,FINANCIALS,SHORT,2016-06-30,2016-07-07,4,2.572445059269049,0.24093809891127024,0.6082778067062804,6.330907776686568,136.34709727236543,convergence
EWU_EWP,EWU,EWP,EUROPE,SHORT,2016-06-20,2016-07-08,13,3.018320421949007,1.1036901200165405,0.7881475875431608,5.299385514668743,-2.715113093362646,max_holding
EWJ_DXJ,EWJ,DXJ,ASIA_DEV,SHORT,2016-06-16,2016-07-08,15,2.319409045826088,2.471645440870758,0.7525620687965349,6.271514300868031,-577.1796828333204,max_holding
FEZ_EWU,FEZ,EWU,EUROPE,LONG,2016-06-20,2016-07-12,15,-2.2053975929116545,-1.0728641875469846,0.8418287911069942,6.080457459852237,-54.29903502851957,max_holding
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2016-06-27,2016-07-15,13,-3.9939066092439397,-0.7200804330606659,0.8742229020130764,5.348316557882537,322.8787639409306,max_holding
IAU_SLV,IAU,SLV,COMMODITIES,LONG,2016-07-01,2016-07-22,14,-2.737750979670345,-1.6601107452507196,0.6977183882919844,5.792865443104273,-199.81710297698638,max_holding
GLD_SLV,GLD,SLV,COMMODITIES,LONG,2016-07-01,2016-07-22,14,-2.799858918595666,-1.6440622546945565,0.7016493514758871,5.82253145380678,-197.527914050552,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2016-06-29,2016-07-25,17,2.230190103822743,1.3246221977433228,0.5599706092868469,6.876262268945673,-76.15178549509503,max_holding
EWJ_DXJ,EWJ,DXJ,ASIA_DEV,SHORT,2016-07-08,2016-07-29,15,2.471645440870758,1.465481640238053,0.7525620687965349,6.271514300868031,143.68968750539537,max_holding
EWU_EWP,EWU,EWP,EUROPE,LONG,2016-09-08,2016-09-27,13,-2.4142461463105014,-0.9559128017801685,0.7881475875431608,5.299385514668743,79.39325033985688,max_holding
XLF_IAI,XLF,IAI,FINANCIALS,LONG,2016-09-09,2016-09-30,15,-2.32100060946798,-1.719335785920634,0.6082778067062804,6.330907776686568,-193.61310930864224,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,LONG,2016-09-13,2016-10-06,17,-2.2127055696030693,-0.7282642080155254,0.5599706092868469,6.876262268945673,-16.561384589071487,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2016-11-09,2016-11-10,1,2.4656174371824426,3.8229547546043334,0.5599706092868469,6.876262268945673,-268.9127317127549,stop_loss
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2016-11-10,2016-11-14,2,3.8229547546043334,3.7847782411434516,0.5599706092868469,6.876262268945673,-196.9353110690255,stop_loss
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2016-11-14,2016-12-08,17,3.7847782411434516,2.270507576838543,0.5599706092868469,6.876262268945673,-348.4579184684206,max_holding
VFH_IAI,VFH,IAI,FINANCIALS,SHORT,2016-12-08,2016-12-30,15,2.270507576838543,1.3116221532841752,0.5599706092868469,6.876262268945673,-78.1101458789345,period_end
EWH_EWY,EWH,EWY,ASIA_DEV,SHORT,2017-04-10,2017-04-21,8,2.260097086944703,-0.2744864112829949,1.087911225271721,7.869287278776045,355.9938993579056,convergence
IWD_DVY,IWD,DVY,US_VALUE,LONG,2017-04-11,2017-05-16,24,-2.2102450879591387,0.13431099943757538,1.00009748656704,12.241092040686318,27.168691616500773,convergence
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-05-03,2017-05-17,10,-2.4948364257934506,-0.29833634314800983,0.958479951035514,5.111681196889326,155.04296290982865,convergence
VGK_EWL,VGK,EWL,EUROPE,SHORT,2017-04-24,2017-05-22,20,3.3950309799082126,0.5580840762454197,0.9800037833216717,8.365800725097653,54.54146125671507,max_holding
EWH_EWY,EWH,EWY,ASIA_DEV,LONG,2017-05-08,2017-06-05,19,-2.428866372657127,-1.4971109266200842,1.087911225271721,7.869287278776045,-212.34420035783532,max_holding
VGK_EWL,VGK,EWL,EUROPE,SHORT,2017-06-08,2017-06-16,6,2.7679724025607286,0.0012742598154450579,0.9800037833216717,8.365800725097653,93.28843929968909,convergence
IWD_DVY,IWD,DVY,US_VALUE,LONG,2017-06-16,2017-06-28,8,-2.2277465302363777,-0.20075435348859666,1.00009748656704,12.241092040686318,56.47333775688609,convergence
VGK_EWL,VGK,EWL,EUROPE,LONG,2017-06-26,2017-07-06,7,-2.4440673113910085,-0.26611935460324,0.9800037833216717,8.365800725097653,72.87576914651717,convergence
EWU_EWL,EWU,EWL,EUROPE,LONG,2017-06-20,2017-07-07,12,-2.6668207831736472,-1.0652852495649894,0.958479951035514,5.111681196889326,18.738280711128425,max_holding
EWU_EWL,EWU,EWL,EUROPE,SHORT,2017-09-22,2017-10-10,12,2.231060321967323,1.354875177467681,0.958479951035514,5.111681196889326,0.9799334676518612,max_holding
EWU_EWL,EWU,EWL,EUROPE,SHORT,2017-10-24,2017-10-25,1,2.2853799193998987,2.8142180338852953,0.958479951035514,5.111681196889326,-105.43180064609831,regime_break
EWU_EWL,EWU,EWL,EUROPE,SHORT,2017-10-25,2017-10-26,1,2.8142180338852953,2.071767211678239,0.958479951035514,5.111681196889326,15.61461090899558,regime_break
EWU_EWL,EWU,EWL,EUROPE,SHORT,2017-10-27,2017-11-02,4,2.2387119571750524,1.393205259001219,0.958479951035514,5.111681196889326,7.135087573002167,regime_break
EWU_EWL,EWU,EWL,EUROPE,SHORT,2017-12-22,2017-12-29,4,2.3294339009974956,2.2810262359700912,0.958479951035514,5.111681196889326,-73.4011701671833,period_end
VGK_EWQ,VGK,EWQ,EUROPE,LONG,2018-04-30,2018-05-04,4,-2.2436262663485635,-0.10874253341602674,0.8204515309797383,8.356567510317502,70.86435002713527,convergence
VGK_EWQ,VGK,EWQ,EUROPE,LONG,2018-05-29,2018-06-22,18,-2.502499419130393,0.13637465538317806,0.8204515309797383,8.356567510317502,51.15070334737675,convergence
VFH_IAI,VFH,IAI,FINANCIALS,LONG,2018-06-14,2018-06-29,11,-2.343183095924679,0.19632984549519605,0.771345345878582,6.905682332870546,116.90121230439513,convergence
DIA_RSP,DIA,RSP,US_BROAD,LONG,2018-06-12,2018-07-06,17,-2.426154947823346,-2.160452158931393,1.6182500857726463,7.113637816560733,-196.38139881350713,max_holding
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-09-26,2018-10-02,4,2.4966318962260683,3.709355677966343,1.6182500857726463,7.113637816560733,-146.38825070308783,stop_loss
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-10-02,2018-10-04,2,3.709355677966343,3.583791534112918,1.6182500857726463,7.113637816560733,-86.79753542258902,stop_loss
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-10-04,2018-10-10,4,3.583791534112918,3.872512710381123,1.6182500857726463,7.113637816560733,-202.00398961864363,stop_loss
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-10-10,2018-10-11,1,3.872512710381123,4.090652857120506,1.6182500857726463,7.113637816560733,-140.63470892128467,stop_loss
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-10-11,2018-11-05,17,4.090652857120506,1.1381964488725584,1.6182500857726463,7.113637816560733,-33.513690791090504,max_holding
DIA_RSP,DIA,RSP,US_BROAD,SHORT,2018-12-18,2018-12-31,8,2.241794743446995,1.815271943125228,1.6182500857726463,7.113637816560733,-136.22148391640553,period_end
XLY_XRT,XLY,XRT,CONSUMER_DISC,SHORT,2019-04-05,2019-04-29,15,2.2250148853525107,1.4708916283642257,0.7335769138790394,6.276872037949296,-256.3860961777796,max_holding
KRE_IAI,KRE,IAI,FINANCIALS,LONG,2019-04-17,2019-05-13,17,-2.278458924285634,-1.330881987834693,1.4884903085455372,7.182875906431372,-45.07693108243319,max_holding
IJR_VBK,IJR,VBK,US_SMALL,LONG,2019-05-31,2019-06-24,16,-2.391380998872838,-2.064478882747453,1.081618948200894,6.418177738263386,-220.8316468434951,max_holding
KRE_IAI,KRE,IAI,FINANCIALS,LONG,2019-06-06,2019-07-01,17,-2.5016831922443954,-0.9231786562414427,1.4884903085455372,7.182875906431372,120.2284636028905,max_holding
EWJ_EWT,EWJ,EWT,ASIA_DEV,SHORT,2020-05-27,2020-06-18,16,2.2033688130502336,1.0464178440950078,0.5712510566211484,6.768187015142854,86.3080510293511,max_holding
RSP_OEF,RSP,OEF,US_BROAD,SHORT,2020-06-03,2020-06-24,15,2.4508014827936426,-0.029572406045796452,0.7971598639449516,8.804754669507204,550.9547804037231,convergence
EWJ_EWY,EWJ,EWY,ASIA_DEV,LONG,2021-04-20,2021-05-12,16,-2.35769382580646,-2.0715406544328654,0.5588083308279926,6.513117186127509,-99.65569798171406,max_holding
LQD_IGIB,LQD,IGIB,BONDS_CORP,SHORT,2021-06-16,2021-07-07,14,2.3015121854607967,1.9282647249279055,1.0931130284642228,5.827794897848419,-82.65216735478343,max_holding
LQD_VCIT,LQD,VCIT,BONDS_CORP,SHORT,2021-06-17,2021-07-08,14,3.06620853642,1.7842217192739922,1.117450960987107,5.677474585783511,-53.62406919573096,max_holding
LQD_IGIB,LQD,IGIB,BONDS_CORP,SHORT,2021-09-14,2021-09-28,10,2.461535998527342,-0.928412287889731,1.0931130284642228,5.827794897848419,10.886625263832528,convergence
LQD_VCIT,LQD,VCIT,BONDS_CORP,SHORT,2021-09-14,2021-09-28,10,2.4763907155766964,-0.5730913326950998,1.117450960987107,5.677474585783511,0.8244022351253264,convergence
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-06-10,2022-06-17,5,2.863846213986089,0.14049407009979342,0.8842583660989936,6.288075854728301,229.40277317685045,convergence
IJR_VBK,IJR,VBK,US_SMALL,LONG,2022-06-16,2022-07-19,21,-2.913828339673985,-0.16030136603050582,0.5415749874086548,14.881184838758664,253.1682885250611,convergence
IWM_VBK,IWM,VBK,US_SMALL,LONG,2022-06-16,2022-07-19,21,-2.2092310355077602,0.08334501041013001,0.6974458765524693,10.481260346298741,106.80597852456462,convergence
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-06-27,2022-07-19,15,2.22806925764971,1.5326093823652924,0.8842583660989936,6.288075854728301,-256.8605841972811,max_holding
EWU_EWI,EWU,EWI,EUROPE,SHORT,2022-07-20,2022-08-10,15,2.543872371392508,0.7152002821922011,0.8842583660989936,6.288075854728301,261.10485346507676,max_holding
EWU_EWI,EWU,EWI,EUROPE,LONG,2022-09-14,2022-10-05,15,-2.2297114975258396,-1.2201361505390973,0.8842583660989936,6.288075854728301,-60.53959834525204,max_holding
IJR_VBK,IJR,VBK,US_SMALL,LONG,2022-09-26,2022-10-17,15,-2.219362080744305,-0.29444493958192786,0.5415749874086548,14.881184838758664,439.48671158537843,convergence
EWU_EWI,EWU,EWI,EUROPE,LONG,2022-11-09,2022-12-01,15,-2.3257224864034765,-0.4903171619747559,0.8842583660989936,6.288075854728301,323.9779406854507,max_holding
EWJ_EWS,EWJ,EWS,ASIA_DEV,SHORT,2023-05-12,2023-06-16,24,2.287346060062028,1.1545825404767291,1.1065781060442081,9.846141690221737,-436.7264046582745,max_holding
HYG_IGIB,HYG,IGIB,BONDS_CORP,SHORT,2023-06-13,2023-06-26,8,2.2201778314679594,0.1827200837426548,0.772935400625287,7.202658571675815,111.99967516367305,convergence
EZU_EWU,EZU,EWU,EUROPE,SHORT,2023-06-28,2023-07-20,15,2.8011406227026994,-0.08806117100355225,1.3642039164699205,12.919627311750563,142.89319295784708,convergence
EZU_EWU,EZU,EWU,EUROPE,LONG,2023-09-13,2023-10-27,32,-2.4229546776793915,-0.07083180479198015,1.3642039164699205,12.919627311750563,-9.19747015974265,max_holding
EWU_EWL,EWU,EWL,EUROPE,SHORT,2024-03-28,2024-04-17,13,2.5143576869323905,1.3181812181722825,0.5678285749141995,5.532446725675178,-81.92074807939738,max_holding
EWU_EWL,EWU,EWL,EUROPE,SHORT,2024-04-26,2024-05-15,13,2.297287736813805,1.7033327149273416,0.5678285749141995,5.532446725675178,-276.1355703472681,max_holding
EWQ_EWL,EWQ,EWL,EUROPE,LONG,2024-05-31,2024-06-13,9,-2.277394083451133,-3.585565739706117,0.9673024836805407,7.301731784316772,-654.619280352548,stop_loss
