pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry
EWQ_EWL,EWQ,EWL,EUROPE,SHORT,2007-03-30,2007-04-19,13,2.7147495514127926,1.409637991253335,0.9918356692065029,4.607547768835563,-39.80610652643823,max_holding,50000.0
EZU_EWL,EZU,EWL,EUROPE,SHORT,2007-03-30,2007-04-19,13,3.2511958453539562,1.210120901645917,1.0888388558079183,4.433512643870988,-10.50041552265795,max_holding,50000.0
EWU_EWI,EWU,EWI,EUROPE,LONG,2007-04-27,2007-05-03,4,-2.542196596130248,-0.2861991389504963,0.9236896135898824,5.1637017125497255,81.89284385229114,convergence,49949.6934779509
FEZ_EWP,FEZ,EWP,EUROPE,SHORT,2007-04-10,2007-05-09,21,2.5835648970482987,1.8176200742835262,0.6263018605237977,7.109903632542329,-370.3838858378847,max_holding,50000.0
FEZ_EWU,FEZ,EWU,EUROPE,SHORT,2007-04-20,2007-05-14,16,2.671126727397623,1.2028115873041527,1.068370755973041,5.651354410534559,-27.230359869293704,max_holding,49949.6934779509
EWP_EWL,EWP,EWL,EUROPE,LONG,2007-04-24,2007-05-15,15,-3.395638511679461,-0.49868483316659395,1.6134322215679706,8.740463526844506,73.05270787204077,convergence,49949.6934779509
EWQ_EWI,EWQ,EWI,EUROPE,SHORT,2007-05-04,2007-05-24,14,2.9253441796817294,2.1491909094711996,0.9649928428305607,4.819199857493186,-52.453864449405245,max_holding,50031.586321803195
EWH_EWS,EWH,EWS,ASIA_DEV,LONG,2007-05-23,2007-06-11,12,-3.7433599034664553,-1.6612342226616867,0.6263144735899321,4.175761317315892,2.0367422788786484,max_holding,49707.02478396805
EWQ_EWI,EWQ,EWI,EUROPE,SHORT,2007-05-31,2007-06-20,14,2.6441679650195318,1.092467232062426,0.9649928428305607,4.819199857493186,-7.057681858407616,max_holding,49654.57091951865
FEZ_EWI,FEZ,EWI,EUROPE,SHORT,2007-05-30,2007-06-29,22,2.706391345599547,1.5756096012260556,1.0005862884214323,7.403801193354949,-145.36960331052265,max_holding,49654.57091951865
FEZ_EWQ,FEZ,EWQ,EUROPE,SHORT,2007-06-07,2007-06-29,16,2.9860797903594016,0.8555248195910461,1.0336931578116828,5.558528095671554,-0.15604366766608635,max_holding,49654.57091951865
EWU_EWI,EWU,EWI,EUROPE,SHORT,2007-06-12,2007-07-03,15,2.5591461453311,1.2879579354451371,0.9236896135898824,5.1637017125497255,9.26823024961568,max_holding,49656.60766179753
EWU_EWN,EWU,EWN,EUROPE,LONG,2008-06-27,2008-06-30,1,-3.099923793017378,0.8406548724419978,0.5784124414447614,4.253639809100824,270.62378464542735,convergence,49513.29256321055
